Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss 0,Baseline Loss 1,Baseline Loss 2,Baseline Loss 3,Baseline Loss 4,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-77.47899,36.288177,-18.646095,-132.58975,118.83333333333333,-73.749084,23.99337,-38.671158,-133.63995,120.11764705882354,18.14626121520996,970.7787475585938,968.3545532226562,965.4476928710938,962.1201171875,958.4290161132812,958.4290161132812,55186,19.807576894760132,,26
-92.59669,31.238472,-49.60797,-153.23198,118.47058823529412,-80.95589,30.80435,-17.785622,-158.10632,127.9375,14.674503326416016,828.2985229492188,824.6367797851562,820.8558959960938,816.9840698242188,813.0465087890625,813.0465087890625,57233,20.437992095947266,,27
-80.80396,24.060114,-42.768047,-139.92172,124.17647058823529,-79.543564,27.644234,-35.816498,-134.72717,133.875,18.311389923095703,910.8460083007812,905.5120239257812,900.0064086914062,894.3701782226562,888.6407470703125,888.6407470703125,59375,21.091683864593506,,28
-56.215084,31.052229,-19.220306,-138.50299,124.0,-78.82771,40.9767,-8.258083,-173.64151,131.0625,14.927502632141113,1369.8406982421875,1364.499267578125,1359.2010498046875,1353.9627685546875,1348.7978515625,1348.7978515625,61472,21.739937782287598,,29
-66.16751,23.534266,-15.749802,-119.35907,117.77777777777777,-65.816635,22.45454,-37.743458,-115.11775,138.73333333333332,22.3789119720459,1089.0916748046875,1080.393798828125,1071.3690185546875,1062.091796875,1052.6302490234375,1052.6302490234375,63553,22.41007399559021,,30
-50.73723,30.96023,-23.080032,-156.65727,135.2,-69.68139,50.242638,-15.063614,-209.93207,160.46153846153845,19.850860595703125,1196.7454833984375,1187.46630859375,1178.205078125,1168.9986572265625,1159.8785400390625,1159.8785400390625,65639,23.9387469291687,,31
-54.170353,40.184635,17.349323,-141.79109,183.8181818181818,-46.70244,48.422813,61.302517,-136.41574,123.58823529411765,19.0988826751709,1422.7476806640625,1413.008056640625,1403.3546142578125,1393.818603515625,1384.426025390625,1384.426025390625,67740,24.793292999267578,,32
-62.66115,23.948349,-16.797195,-99.56016,173.08333333333334,-59.211426,41.737522,-6.4463234,-141.87433,158.76923076923077,17.9061336517334,1145.2904052734375,1136.005126953125,1126.903076171875,1118.0018310546875,1109.314453125,1109.314453125,69804,25.504268884658813,,33
-65.7982,61.4447,3.4176776,-197.31854,192.27272727272728,-48.483723,25.652817,-1.8004456,-87.25415,146.92857142857142,20.801694869995117,1014.8672485351562,1004.1306762695312,993.4332885742188,982.8178100585938,972.321044921875,972.321044921875,71861,26.23378324508667,,34
-38.95142,36.553436,28.104437,-96.93405,247.22222222222223,-81.616684,57.85189,-5.446224,-184.92276,235.11111111111111,17.65237808227539,1274.82861328125,1264.891357421875,1255.172119140625,1245.6876220703125,1236.4503173828125,1236.4503173828125,73977,27.20793604850769,,35
-56.306717,68.36877,12.021639,-207.20836,226.88888888888889,-52.3315,39.744144,16.191216,-125.396164,182.75,18.6291446685791,1070.7266845703125,1060.23779296875,1049.8917236328125,1039.7183837890625,1029.7418212890625,1029.7418212890625,76170,28.14241600036621,,36
-132.45091,156.72751,31.882172,-301.57877,524.25,-23.007793,21.010017,10.028412,-48.140278,474.4,37.983097076416016,1774.9774169921875,1751.5343017578125,1726.35302734375,1699.7584228515625,1672.0443115234375,1672.0443115234375,78542,30.675735235214233,,37
-230.37366,160.84326,-84.829926,-481.03534,378.3333333333333,-113.45286,100.8484,-26.83139,-315.55817,284.44444444444446,3.0115885734558105,1456.0491943359375,1453.47265625,1451.433837890625,1449.837158203125,1448.603271484375,1448.603271484375,81102,32.06183314323425,,38
-114.08498,66.288246,-42.451157,-208.55067,519.75,-64.25608,69.04326,0.9897156,-188.72882,424.0,19.432937622070312,1366.3758544921875,1355.671142578125,1344.92919921875,1334.20458984375,1323.545654296875,1323.545654296875,83222,34.234326124191284,,39
-157.8641,169.16463,40.167343,-366.74582,630.0,-72.39405,78.257164,-2.168106,-212.724,412.2,13.369241714477539,1497.6634521484375,1490.558349609375,1483.8197021484375,1477.43115234375,1471.376220703125,1471.376220703125,85283,36.54897999763489,,40
-90.62373,86.037636,42.331017,-219.37646,255.5,-192.01106,119.73428,-11.943962,-321.0972,346.42857142857144,-22.65822410583496,1857.3616943359375,1866.3570556640625,1872.616455078125,1876.343505859375,1877.7496337890625,1877.7496337890625,87708,39.98090982437134,,41
-55.80779,64.11682,12.246117,-141.72836,749.6666666666666,-170.41028,109.40813,-52.598343,-316.1809,752.0,11.587747573852539,1616.806396484375,1616.740478515625,1616.3602294921875,1615.6988525390625,1614.7882080078125,1614.7882080078125,89964,42.90772199630737,,42
-94.867546,46.70341,-34.36209,-157.51616,509.0,-77.76666,56.206654,45.11943,-149.04431,246.88888888888889,1.2136125564575195,1500.1881103515625,1500.06689453125,1499.9608154296875,1499.8681640625,1499.7867431640625,1499.7867431640625,92186,44.577595949172974,,43
-27.587576,32.712864,13.953407,-65.99204,728.3333333333334,-128.29562,75.98052,-5.85009,-227.126,410.0,-5.558145999908447,1633.2841796875,1633.6029052734375,1633.781982421875,1633.833251953125,1633.768798828125,1633.768798828125,94236,47.013495206832886,,44
-10.864271,35.270344,22.88266,-93.67444,310.7142857142857,-33.580544,46.38469,17.358994,-122.07417,260.375,14.313602447509766,1657.5794677734375,1657.3248291015625,1656.483154296875,1655.1180419921875,1653.2906494140625,1653.2906494140625,96319,48.51167106628418,,45
-42.484352,87.27587,4.5544357,-216.96135,438.6,-16.800318,23.596169,26.738373,-47.110046,488.6666666666667,24.97292709350586,1229.248046875,1222.6654052734375,1214.32763671875,1204.470703125,1193.3162841796875,1193.3162841796875,99251,51.4090142250061,,46
-26.408209,23.413063,3.4376612,-63.286747,304.2857142857143,-28.471436,33.57337,34.880882,-62.642776,335.3333333333333,19.884681701660156,1347.5274658203125,1337.813232421875,1327.9146728515625,1317.9046630859375,1307.8487548828125,1307.8487548828125,101263,53.30258107185364,,47
-67.21698,64.96118,-18.203377,-186.30219,451.0,-26.396175,32.76952,14.775135,-81.25916,293.2857142857143,16.399019241333008,1309.879638671875,1300.261962890625,1290.7823486328125,1281.4730224609375,1272.360107421875,1272.360107421875,103316,55.38336801528931,,48
-17.720963,36.069473,23.407051,-86.144226,262.375,1.5937076,31.373785,47.589905,-29.931303,578.5,24.325416564941406,1022.8444213867188,1007.9931030273438,992.7277221679688,977.1785888671875,961.4627075195312,961.4627075195312,105630,57.818711042404175,,49
-0.4668293,35.837757,32.508953,-74.56735,230.11111111111111,-85.6569,38.0045,-41.505108,-145.03192,512.5,4.327393054962158,1120.52685546875,1117.9654541015625,1115.8387451171875,1114.0797119140625,1112.6307373046875,1112.6307373046875,107680,59.555426836013794,,50
-15.181421,40.450943,49.726273,-75.88042,272.875,-15.392559,36.260773,51.741547,-70.055626,166.53846153846155,8.463973045349121,1305.579833984375,1302.000732421875,1298.6680908203125,1295.5655517578125,1292.677734375,1292.677734375,109845,61.60829710960388,,51
15.913808,24.777163,48.667583,-21.72314,260.0,-39.884617,36.021305,5.546796,-105.32197,303.57142857142856,5.1659135818481445,1586.01416015625,1584.21044921875,1582.581298828125,1581.109375,1579.7794189453125,1579.7794189453125,111970,63.64955186843872,,52
-19.022474,35.28366,29.631802,-60.52115,293.2857142857143,-39.93688,44.21336,19.10397,-108.39359,324.2857142857143,9.505072593688965,1146.08251953125,1143.560546875,1141.0909423828125,1138.6806640625,1136.3348388671875,1136.3348388671875,114240,65.35482001304626,,53
18.476849,9.260242,27.737091,9.216606,1000.0,3.5199327,7.599942,12.047114,-8.651302,600.5,16.58570098876953,818.7765502929688,812.6874389648438,806.0885009765625,799.0757446289062,791.7371215820312,791.7371215820312,116642,68.0854868888855,,54
-37.647167,42.47115,15.275787,-125.67187,301.2857142857143,-80.8247,122.21267,51.56624,-271.66864,447.6666666666667,-0.6594299674034119,2724.75390625,2726.66064453125,2728.364013671875,2729.853271484375,2731.12353515625,2731.12353515625,119328,70.1779100894928,,55
24.70262,18.469326,46.684277,-7.241335,343.0,-33.58263,51.068634,66.86541,-103.71657,397.0,2.775501251220703,1113.3433837890625,1112.591552734375,1111.8719482421875,1111.1844482421875,1110.52880859375,1110.52880859375,121710,72.26253819465637,,56
-3.680167,4.1472135,1.0861359,-9.02319,724.0,7.724645,38.91222,68.259674,-47.000732,478.3333333333333,11.68841552734375,1059.7352294921875,1056.9140625,1053.69873046875,1050.1522216796875,1046.333251953125,1046.333251953125,124580,75.41119003295898,,57
-18.210709,13.243233,-4.967476,-31.453941,1000.0,-14.045654,36.80801,16.777542,-81.45293,457.8,6.62166166305542,1115.865478515625,1113.5472412109375,1111.30859375,1109.152099609375,1107.0794677734375,1107.0794677734375,126869,78.09596395492554,,58
-4.4746995,50.963696,38.4812,-76.07291,727.6666666666666,-26.592957,31.56164,4.4655457,-81.785416,490.8,2.1332433223724365,1639.0145263671875,1637.9041748046875,1636.895751953125,1635.980224609375,1635.14892578125,1635.14892578125,129323,80.80919003486633,,59
12.144646,15.557983,27.70263,-3.4133377,1000.0,0.27848625,10.220464,16.941628,-8.501022,616.75,8.164092063903809,681.9154052734375,679.6459350585938,677.3197021484375,674.9573974609375,672.5773315429688,672.5773315429688,131790,84.32133793830872,,60
-29.55935,44.267155,30.920135,-73.80072,671.6666666666666,-26.65074,25.053394,-1.0198822,-60.651146,669.6666666666666,7.973208427429199,790.2452392578125,787.8916015625,785.564453125,783.2743530273438,781.0299072265625,781.0299072265625,133799,89.86155200004578,,61
1.3134727,16.44228,17.755753,-15.128807,1000.0,-33.50963,24.281063,-14.069775,-67.74331,726.6666666666666,7.426826000213623,402.8642883300781,400.6167907714844,398.4252624511719,396.2955627441406,394.2323303222656,394.2323303222656,135979,92.79478693008423,,62
19.308325,24.63581,47.95553,-12.187584,716.3333333333334,-26.748428,25.219732,7.696762,-51.98345,746.6666666666666,5.3026323318481445,437.1751403808594,435.4399108886719,433.7889099121094,432.220703125,430.7334899902344,430.7334899902344,138219,95.64212584495544,,63
-49.069286,25.85046,-15.206726,-77.932236,788.6666666666666,-14.538368,0.13996124,-14.398407,-14.678329,1000.0,6.515589714050293,481.4159240722656,479.30596923828125,477.2179260253906,475.161865234375,473.14617919921875,473.14617919921875,140219,98.62592101097107,,64
-12.76913,21.553919,14.874878,-37.7138,757.6666666666666,-9.56439,24.87656,19.019308,-41.618393,765.6666666666666,3.3285093307495117,731.79541015625,730.6390991210938,729.5722045898438,728.5884399414062,727.681640625,727.681640625,142516,101.80275011062622,,65
19.927525,1.0901451,21.01767,18.83738,1000.0,-8.375256,19.097912,10.722656,-27.473167,1000.0,6.243453025817871,495.0880126953125,493.3621826171875,491.6388244628906,489.9281921386719,488.2395324707031,488.2395324707031,144516,104.79350900650024,,66
55.947742,3.6905556,59.638298,52.257187,1000.0,35.14664,38.197018,73.34366,-3.050377,1000.0,8.51130199432373,579.5546875,576.9630737304688,574.3035278320312,571.6011352539062,568.878173828125,568.878173828125,146516,107.68358302116394,,67
0.09939575,30.053846,26.568954,-41.934208,732.6666666666666,7.465696,39.747616,59.482254,-36.995705,726.6666666666666,2.1205873489379883,640.0270385742188,638.9603271484375,637.9996948242188,637.1349487304688,636.3570556640625,636.3570556640625,148696,110.97613906860352,,68
-46.93978,111.088936,85.07042,-205.18126,501.4,5.661421,3.0011044,8.662525,2.6603165,1000.0,1.5608675479888916,604.0841674804688,603.5316162109375,603.0416259765625,602.607421875,602.2229614257812,602.2229614257812,150696,113.76235699653625,,69
16.298326,43.213036,63.785378,-40.75863,697.6666666666666,4.632411,19.395609,35.11877,-20.12606,529.6,2.334333896636963,795.52294921875,794.94677734375,794.40380859375,793.8930053710938,793.413330078125,793.413330078125,153344,116.44522190093994,,70
39.847755,13.86389,62.45169,27.050743,586.5,23.133179,20.118034,43.251213,3.0151463,1000.0,5.316948413848877,641.0565185546875,640.0250244140625,638.9627685546875,637.8804931640625,636.7879028320312,636.7879028320312,155344,122.65848302841187,,71
13.386771,31.513628,49.57047,-44.6259,270.8888888888889,15.673137,6.666038,23.343529,7.0915833,745.0,3.1179726123809814,868.330322265625,867.6530151367188,867.0154418945312,866.4161376953125,865.8536987304688,865.8536987304688,157579,124.77084708213806,,72
16.56118,24.82242,48.616028,-26.743736,456.5,22.314257,13.02243,40.93454,4.126549,573.75,0.5395583510398865,682.740966796875,682.5506591796875,682.3897094726562,682.254150390625,682.1403198242188,682.1403198242188,159874,127.56858205795288,,73
10.852376,14.830187,31.418861,-4.0157814,290.7142857142857,7.8784394,6.9342747,16.860088,-0.021743774,709.0,1.3606382608413696,460.0872802734375,459.87481689453125,459.678466796875,459.4972229003906,459.3301086425781,459.3301086425781,162001,129.5861210823059,,74
10.4448595,28.961084,64.39348,-28.058031,259.25,24.482346,31.114902,58.659576,-6.949793,568.0,2.7404720783233643,732.7178955078125,732.3013305664062,731.8715209960938,731.4329833984375,730.9898681640625,730.9898681640625,164273,131.87903904914856,,75
12.532181,31.19406,81.38241,-56.193836,219.3846153846154,11.651634,28.000051,52.11958,-25.689375,454.1666666666667,1.498368740081787,801.4729614257812,801.284423828125,801.1134033203125,800.958740234375,800.8187255859375,800.8187255859375,166998,134.45126700401306,,76
24.152288,28.278496,94.20076,-7.0630264,226.88888888888889,-1.4831145,30.517405,45.992302,-53.88916,289.57142857142856,-4.8847455978393555,1118.289306640625,1118.662109375,1118.8599853515625,1118.8975830078125,1118.789794921875,1118.789794921875,169025,135.9481339454651,,77
-0.6521187,30.514317,42.488445,-46.64714,238.44444444444446,28.984749,33.98376,75.08865,-42.986496,329.3333333333333,3.0624630451202393,917.4967651367188,917.5726318359375,917.5969848632812,917.5744018554688,917.5099487304688,917.5099487304688,171989,138.13809895515442,,78
-17.977331,31.269348,38.008194,-67.724174,156.6153846153846,5.119141,43.87419,65.59315,-72.02511,145.28571428571428,-1.0720220804214478,1803.1826171875,1803.218505859375,1803.239013671875,1803.24560546875,1803.2391357421875,1803.2391357421875,174023,138.8157389163971,,79
14.140243,40.564873,98.97297,-28.769047,258.75,17.754787,38.270775,102.57258,-41.566593,224.66666666666666,2.575137138366699,1171.061279296875,1171.061279296875,1171.040283203125,1171.0003662109375,1170.94384765625,1170.94384765625,176045,140.2227327823639,,80
42.12753,26.578259,68.768524,-4.8084717,256.25,32.80135,62.830734,146.91898,-38.61535,459.6666666666667,3.9446182250976562,1073.9007568359375,1073.704345703125,1073.4560546875,1073.1629638671875,1072.83251953125,1072.83251953125,178803,142.71346402168274,,81
4.719677,60.59373,89.47976,-79.162254,600.0,-1.14742,50.46687,67.209076,-73.395294,291.14285714285717,-3.123383045196533,1634.31005859375,1634.5889892578125,1634.757568359375,1634.8248291015625,1634.79931640625,1634.79931640625,180841,145.0962769985199,,82
75.98858,58.496628,134.23245,-4.010872,723.0,-7.902725,62.57782,99.28375,-56.09209,610.0,-3.1380515098571777,813.4346313476562,813.3114624023438,813.1531982421875,812.9647827148438,812.7511596679688,812.7511596679688,183281,147.74271702766418,,83
27.629204,47.634563,72.75749,-39.906242,614.25,17.483112,61.48881,113.51818,-91.07591,421.7142857142857,1.8579468727111816,999.489501953125,999.5899658203125,999.6691284179688,999.7279663085938,999.7677612304688,999.7677612304688,186233,150.23465704917908,,84
56.51005,42.130707,115.64655,3.5231209,580.0,91.83943,40.30467,132.1441,51.534767,1000.0,7.47514009475708,414.3524475097656,414.12139892578125,413.59149169921875,412.7979736328125,411.7754821777344,411.7754821777344,188233,152.722669839859,,85
107.42029,19.54501,126.9653,87.87528,1000.0,31.209635,42.653008,79.87082,-37.3584,616.5,3.6296136379241943,635.2352905273438,634.6116333007812,633.9915771484375,633.3793334960938,632.7782592773438,632.7782592773438,190699,155.229229927063,,86
