Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-637.08386,24.009832,-610.03955,-668.38696,1000.0,-615.5415,30.01148,-582.8341,-658.6102,1000.0,-91.71015930175781,165000,20.072768926620483,,32
-641.6932,16.237064,-618.8279,-654.9553,1000.0,-596.6244,46.532063,-512.2433,-638.08057,1000.0,-88.30006408691406,170000,20.668922901153564,,33
-655.2893,89.44352,-560.67236,-775.30225,1000.0,-617.5124,37.33938,-563.1886,-673.7306,1000.0,-91.58574676513672,175000,21.276049852371216,,34
-693.48047,27.023607,-674.2471,-731.6973,1000.0,-651.25586,38.42333,-608.1527,-699.2085,1000.0,-96.53451538085938,180000,21.880836963653564,,35
-568.1291,50.85308,-499.41553,-620.86755,1000.0,-619.68915,66.199745,-491.06152,-673.0999,1000.0,-91.63882446289062,185000,22.483207941055298,,36
-625.58295,94.6302,-510.26675,-742.05383,1000.0,-535.8392,40.975697,-455.4593,-570.5519,1000.0,-78.62442779541016,190000,23.083099842071533,,37
-532.9427,54.120655,-487.38434,-608.9844,1000.0,-628.94293,37.51897,-562.4014,-673.3687,1000.0,-91.76844024658203,195000,23.683698892593384,,38
-559.0284,55.24106,-481.84894,-608.0996,1000.0,-598.859,43.41369,-548.8557,-659.7412,1000.0,-87.86840057373047,200000,24.284393787384033,,39
-534.6232,15.790318,-518.635,-556.1186,1000.0,-627.72205,32.117416,-568.60754,-655.97595,1000.0,-91.34076690673828,205000,24.879677772521973,,40
-580.3142,32.869457,-542.8974,-622.9096,1000.0,-508.3024,83.774734,-374.875,-609.9386,1000.0,-74.08029174804688,210000,25.483194828033447,,41
-548.1331,42.7622,-502.63574,-605.384,1000.0,-536.3747,108.56369,-342.07953,-665.3227,1000.0,-77.6719970703125,215000,26.080770015716553,,42
-503.01657,41.529152,-446.72592,-545.6715,1000.0,-509.7541,88.87332,-371.34058,-607.99194,1000.0,-73.54804229736328,220000,26.680261850357056,,43
-490.65195,62.31219,-407.54846,-557.5921,1000.0,-499.84366,28.276995,-470.7442,-551.65533,1000.0,-71.80889892578125,225000,27.277456045150757,,44
-463.25015,19.829473,-445.89474,-491.00415,1000.0,-488.60272,52.722416,-396.46756,-548.5678,1000.0,-69.59983825683594,230000,27.87268304824829,,45
-546.1446,35.38951,-501.43994,-587.984,1000.0,-548.33405,44.674652,-498.09003,-619.3522,1000.0,-78.40748596191406,235000,28.466881036758423,,46
-489.21414,57.22923,-444.44308,-569.9901,1000.0,-499.28693,29.835033,-467.0488,-555.3434,1000.0,-71.75534057617188,240000,29.068037748336792,,47
-487.87338,25.2453,-456.4558,-518.26855,1000.0,-463.46475,43.70579,-394.1321,-529.99817,1000.0,-66.14888000488281,245000,29.67794394493103,,48
-499.14365,19.194529,-474.7218,-521.6174,1000.0,-463.56845,30.162003,-426.0796,-503.00385,1000.0,-65.71760559082031,250000,30.282259941101074,,49
