Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,38000,,,-81.403564453125,-0.18947625160217285,0.6254222989082336,80.27703857421875,80.27214050292969,0.0003,0.0003,0.1
,,,,,38999,2103.3628,1000,,,,,,,,
,,,,,39000,,,-89.37897491455078,-0.3220469653606415,0.6734858751296997,88.29163360595703,88.3762435913086,0.0003,0.0003,0.1
,,,,,39999,2135.6926,1000,,,,,,,,
1870.9303,428.52106,2155.9465,846.7465,1000.0,40000,,,-90.97102355957031,-0.19902044534683228,0.5730469226837158,90.09878540039062,90.14028930664062,0.0003,0.0003,0.1
,,,,,40999,2135.2112,1000,,,,,,,,
,,,,,41000,,,-93.84185791015625,-0.33194291591644287,0.6458494663238525,93.05076599121094,92.93730163574219,0.0003,0.0003,0.1
,,,,,41999,2071.8057,1000,,,,,,,,
,,,,,42000,,,-97.29043579101562,-0.2181643396615982,0.6309140920639038,96.45558166503906,96.33197021484375,0.0003,0.0003,0.1
,,,,,42999,888.7089,1000,,,,,,,,
,,,,,43000,,,-99.67865753173828,-0.34047579765319824,0.6972034573554993,98.70620727539062,98.70230102539062,0.0003,0.0003,0.1
,,,,,43999,2214.3943,1000,,,,,,,,
,,,,,44000,,,-105.41510772705078,-0.831994891166687,0.5723339915275574,104.44061279296875,104.44029235839844,0.0003,0.0003,0.1
,,,,,44999,2118.3445,1000,,,,,,,,
2189.1902,58.826077,2280.774,2085.1936,1000.0,45000,,,-107.41925811767578,-0.7240222692489624,0.588710606098175,106.54923248291016,106.49494934082031,0.0003,0.0003,0.1
,,,,,45999,2240.3877,1000,,,,,,,,
,,,,,46000,,,-111.88884735107422,-0.48148059844970703,0.5336936116218567,110.98017883300781,111.14386749267578,0.0003,0.0003,0.1
,,,,,46999,2260.5752,1000,,,,,,,,
,,,,,47000,,,-115.92485046386719,-0.8062449097633362,0.5417648553848267,115.09185791015625,115.16786193847656,0.0003,0.0003,0.1
,,,,,47999,2366.1375,1000,,,,,,,,
,,,,,48000,,,-114.81382751464844,-0.8623160123825073,0.7549337148666382,113.80598449707031,113.96726989746094,0.0003,0.0003,0.1
,,,,,48999,2325.1653,1000,,,,,,,,
,,,,,49000,,,-120.8135986328125,-1.0394084453582764,0.7310929298400879,119.86180877685547,119.96711730957031,0.0003,0.0003,0.1
,,,,,49999,1102.4011,1000,,,,,,,,
2313.3164,149.05688,2404.8354,1878.9731,1000.0,50000,,,-119.39358520507812,-0.42571771144866943,0.7874236702919006,118.48860931396484,118.67315673828125,0.0003,0.0003,0.1
,,,,,50999,2219.6763,1000,,,,,,,,
,,,,,51000,,,-124.43946838378906,-0.496083527803421,0.49798449873924255,123.53096771240234,123.55047607421875,0.0003,0.0003,0.1
,,,,,51999,2428.394,1000,,,,,,,,
,,,,,52000,,,-129.057861328125,-1.038019061088562,0.6000086069107056,128.14727783203125,128.06997680664062,0.0003,0.0003,0.1
,,,,,52999,2513.3428,1000,,,,,,,,
,,,,,53000,,,-130.63372802734375,-0.8907893896102905,0.7627272009849548,129.81173706054688,129.87118530273438,0.0003,0.0003,0.1
,,,,,53999,1778.5332,1000,,,,,,,,
,,,,,54000,,,-134.11300659179688,-0.6651370525360107,0.5615129470825195,133.24539184570312,133.20001220703125,0.0003,0.0003,0.1
,,,,,54999,2607.8215,1000,,,,,,,,
2616.565,40.25359,2667.3513,2544.863,1000.0,55000,,,-141.52191162109375,-0.9293721914291382,0.6184382438659668,140.525390625,140.5172119140625,0.0003,0.0003,0.1
,,,,,55999,2489.03,1000,,,,,,,,
,,,,,56000,,,-138.32327270507812,-1.30012845993042,0.5357123017311096,137.47508239746094,137.43289184570312,0.0003,0.0003,0.1
,,,,,56999,2695.4426,1000,,,,,,,,
,,,,,57000,,,-146.1125030517578,-1.0421462059020996,0.6281057596206665,145.28431701660156,145.20938110351562,0.0003,0.0003,0.1
,,,,,57999,2646.3582,1000,,,,,,,,
,,,,,58000,,,-146.59396362304688,-1.1070258617401123,1.1086384057998657,145.61288452148438,145.61883544921875,0.0003,0.0003,0.1
,,,,,58999,2704.794,1000,,,,,,,,
,,,,,59000,,,-150.89590454101562,-1.1884140968322754,0.5976699590682983,150.10032653808594,150.03408813476562,0.0003,0.0003,0.1
,,,,,59999,2772.5654,1000,,,,,,,,
2798.4172,31.293478,2848.7827,2749.7917,1000.0,60000,,,-157.2388458251953,-1.2725129127502441,0.8465072512626648,156.54676818847656,156.46240234375,0.0003,0.0003,0.1
,,,,,60999,2821.75,1000,,,,,,,,
,,,,,61000,,,-152.89056396484375,-1.4522755146026611,0.7096706628799438,151.98617553710938,151.97862243652344,0.0003,0.0003,0.1
,,,,,61999,2858.8923,1000,,,,,,,,
,,,,,62000,,,-158.93653869628906,-1.391510248184204,0.7223936319351196,157.90313720703125,157.8646697998047,0.0003,0.0003,0.1
,,,,,62999,2851.503,1000,,,,,,,,
,,,,,63000,,,-169.01576232910156,-1.4349117279052734,0.9257411360740662,168.05886840820312,168.1014404296875,0.0003,0.0003,0.1
,,,,,63999,2817.5596,1000,,,,,,,,
,,,,,64000,,,-168.35076904296875,-1.6450393199920654,0.939164400100708,167.44728088378906,167.38729858398438,0.0003,0.0003,0.1
,,,,,64999,2524.6792,1000,,,,,,,,
2923.0247,30.598276,2976.795,2882.571,1000.0,65000,,,-171.23399353027344,-1.928063154220581,0.7984963059425354,170.3702392578125,170.2267303466797,0.0003,0.0003,0.1
,,,,,65999,2886.4492,1000,,,,,,,,
,,,,,66000,,,-170.79786682128906,-1.506885051727295,0.7647212147712708,169.81536865234375,169.99014282226562,0.0003,0.0003,0.1
,,,,,66999,2871.3352,1000,,,,,,,,
,,,,,67000,,,-183.12725830078125,-1.5641497373580933,0.8189886808395386,182.27159118652344,182.27474975585938,0.0003,0.0003,0.1
,,,,,67999,2875.9102,1000,,,,,,,,
,,,,,68000,,,-174.33578491210938,-1.5662317276000977,1.336552381515503,173.24411010742188,173.2293701171875,0.0003,0.0003,0.1
,,,,,68999,2940.4163,1000,,,,,,,,
,,,,,69000,,,-183.4966278076172,-1.6352211236953735,0.6787111759185791,182.51559448242188,182.48605346679688,0.0003,0.0003,0.1
,,,,,69999,2977.1487,1000,,,,,,,,
2938.1226,26.637888,2990.2202,2891.3438,1000.0,70000,,,-189.85719299316406,-1.3584696054458618,0.5994651317596436,188.98963928222656,189.02093505859375,0.0003,0.0003,0.1
,,,,,70999,2999.3022,1000,,,,,,,,
,,,,,71000,,,-186.74029541015625,-1.5180283784866333,0.7131387591362,185.8700714111328,185.98580932617188,0.0003,0.0003,0.1
,,,,,71999,3003.4182,1000,,,,,,,,
,,,,,72000,,,-193.3803253173828,-1.5615134239196777,0.5653250217437744,192.4906005859375,192.68704223632812,0.0003,0.0003,0.1
,,,,,72999,3027.664,1000,,,,,,,,
,,,,,73000,,,-205.30685424804688,-1.7630386352539062,0.6293587684631348,204.53396606445312,204.47296142578125,0.0003,0.0003,0.1
,,,,,73999,3039.6985,1000,,,,,,,,
,,,,,74000,,,-196.14248657226562,-1.643129587173462,0.7097033262252808,195.31471252441406,195.39732360839844,0.0003,0.0003,0.1
,,,,,74999,3047.164,1000,,,,,,,,
3054.5447,32.791092,3103.7144,3006.5564,1000.0,75000,,,-199.79783630371094,-1.7809321880340576,0.6901367902755737,198.97418212890625,199.0162353515625,0.0003,0.0003,0.1
,,,,,75999,3047.8127,1000,,,,,,,,
,,,,,76000,,,-190.40135192871094,-1.464368224143982,0.8281190395355225,189.34918212890625,189.40260314941406,0.0003,0.0003,0.1
,,,,,76999,3062.41,1000,,,,,,,,
,,,,,77000,,,-207.71742248535156,-1.9386004209518433,0.6174335479736328,207.01942443847656,206.9072265625,0.0003,0.0003,0.1
,,,,,77999,3090.0706,1000,,,,,,,,
,,,,,78000,,,-204.29083251953125,-1.7937359809875488,0.8053669929504395,203.45948791503906,203.4599609375,0.0003,0.0003,0.1
,,,,,78999,3061.6423,1000,,,,,,,,
,,,,,79000,,,-210.1578369140625,-1.901648759841919,0.6784913539886475,209.0927734375,208.9908905029297,0.0003,0.0003,0.1
,,,,,79999,3148.906,1000,,,,,,,,
3115.9172,19.902245,3146.4375,3078.2144,1000.0,80000,,,-208.58811950683594,-2.151656150817871,0.684906005859375,207.77667236328125,207.67298889160156,0.0003,0.0003,0.1
,,,,,80999,3176.0144,1000,,,,,,,,
,,,,,81000,,,-217.01309204101562,-1.5333447456359863,1.0203399658203125,216.0792236328125,216.02259826660156,0.0003,0.0003,0.1
,,,,,81999,3153.664,1000,,,,,,,,
,,,,,82000,,,-212.84002685546875,-2.035161018371582,0.7472739815711975,211.99794006347656,211.93211364746094,0.0003,0.0003,0.1
,,,,,82999,3232.9763,1000,,,,,,,,
,,,,,83000,,,-215.47091674804688,-2.3702869415283203,0.9742228984832764,214.36825561523438,214.32684326171875,0.0003,0.0003,0.1
,,,,,83999,3145.1416,1000,,,,,,,,
,,,,,84000,,,-218.72216796875,-1.98271644115448,0.8220506310462952,217.68612670898438,217.74459838867188,0.0003,0.0003,0.1
,,,,,84999,3178.5703,1000,,,,,,,,
3109.599,41.52967,3155.3892,3013.2422,1000.0,85000,,,-215.0480499267578,-1.942802906036377,0.6996304988861084,214.19635009765625,214.20721435546875,0.0003,0.0003,0.1
,,,,,85999,3171.7915,1000,,,,,,,,
,,,,,86000,,,-224.68295288085938,-2.3142876625061035,1.1868678331375122,223.85958862304688,223.8177490234375,0.0003,0.0003,0.1
,,,,,86999,3237.888,1000,,,,,,,,
,,,,,87000,,,-226.49046325683594,-2.004704713821411,0.9594907760620117,225.59320068359375,225.5972900390625,0.0003,0.0003,0.1
,,,,,87999,3242.22,1000,,,,,,,,
,,,,,88000,,,-228.92678833007812,-2.09870982170105,0.9305081367492676,228.00045776367188,228.13754272460938,0.0003,0.0003,0.1
,,,,,88999,3291.806,1000,,,,,,,,
,,,,,89000,,,-224.20167541503906,-2.594883918762207,0.7860450744628906,223.16879272460938,223.08978271484375,0.0003,0.0003,0.1
,,,,,89999,3283.592,1000,,,,,,,,
3288.528,34.635418,3347.8965,3238.9827,1000.0,90000,,,-234.8671112060547,-1.8197882175445557,0.6966276168823242,233.80856323242188,233.77810668945312,0.0003,0.0003,0.1
,,,,,90999,3326.9543,1000,,,,,,,,
,,,,,91000,,,-241.87741088867188,-2.343946933746338,0.7728931903839111,240.72314453125,240.74996948242188,0.0003,0.0003,0.1
,,,,,91999,3330.4717,1000,,,,,,,,
,,,,,92000,,,-240.97239685058594,-2.4103434085845947,0.7245399355888367,239.92630004882812,239.873291015625,0.0003,0.0003,0.1
,,,,,92999,3349.9734,1000,,,,,,,,
,,,,,93000,,,-241.6144561767578,-2.495980739593506,0.8469066619873047,240.5537109375,240.62353515625,0.0003,0.0003,0.1
,,,,,93999,3337.1284,1000,,,,,,,,
,,,,,94000,,,-245.3834228515625,-2.4928627014160156,0.8353643417358398,244.49066162109375,244.54486083984375,0.0003,0.0003,0.1
,,,,,94999,3372.6167,1000,,,,,,,,
3390.104,29.981665,3431.6372,3333.9087,1000.0,95000,,,-249.43222045898438,-2.857419490814209,0.7932857275009155,248.50965881347656,248.55758666992188,0.0003,0.0003,0.1
,,,,,95999,3362.8452,1000,,,,,,,,
,,,,,96000,,,-247.6595458984375,-2.2846803665161133,0.8248210549354553,246.73648071289062,246.81971740722656,0.0003,0.0003,0.1
,,,,,96999,3409.4282,1000,,,,,,,,
,,,,,97000,,,-248.31942749023438,-2.3779492378234863,0.8033671975135803,247.36825561523438,247.30169677734375,0.0003,0.0003,0.1
,,,,,97999,3404.582,1000,,,,,,,,
,,,,,98000,,,-253.53538513183594,-2.204759359359741,0.9325751066207886,252.48822021484375,252.50584411621094,0.0003,0.0003,0.1
,,,,,98999,3366.0354,1000,,,,,,,,
,,,,,99000,,,-251.27481079101562,-2.340669870376587,0.6551108360290527,250.15354919433594,250.14260864257812,0.0003,0.0003,0.1
,,,,,99999,3291.2537,1000,,,,,,,,
3424.4214,25.433336,3458.8108,3371.2305,1000.0,100000,,,-263.0220642089844,-2.4404549598693848,0.8760005831718445,262.156005859375,261.98211669921875,0.0003,0.0003,0.1
,,,,,100999,3405.6956,1000,,,,,,,,
,,,,,101000,,,-256.42041015625,-2.244868516921997,0.5623656511306763,255.68832397460938,255.64935302734375,0.0003,0.0003,0.1
,,,,,101999,3472.825,1000,,,,,,,,
,,,,,102000,,,-256.8089599609375,-2.1760549545288086,0.7914239764213562,255.8031463623047,255.91629028320312,0.0003,0.0003,0.1
,,,,,102999,3473.6545,1000,,,,,,,,
,,,,,103000,,,-257.3206787109375,-2.646495819091797,0.7812250852584839,256.3411560058594,256.4356689453125,0.0003,0.0003,0.1
,,,,,103999,3458.8467,1000,,,,,,,,
,,,,,104000,,,-259.11639404296875,-2.633437156677246,0.8026612997055054,258.1177978515625,258.2315979003906,0.0003,0.0003,0.1
,,,,,104999,3487.6921,1000,,,,,,,,
3453.263,110.29052,3536.3398,3133.127,1000.0,105000,,,-264.3405456542969,-2.3201351165771484,0.6520485281944275,263.32916259765625,263.37982177734375,0.0003,0.0003,0.1
,,,,,105999,3532.6077,1000,,,,,,,,
,,,,,106000,,,-268.537353515625,-2.571157693862915,0.6740185022354126,267.50091552734375,267.54046630859375,0.0003,0.0003,0.1
,,,,,106999,3463.5867,1000,,,,,,,,
,,,,,107000,,,-263.7392883300781,-2.4950199127197266,0.7277913689613342,262.9641418457031,262.9957580566406,0.0003,0.0003,0.1
,,,,,107999,3546.1304,1000,,,,,,,,
,,,,,108000,,,-274.7602844238281,-2.418982982635498,0.719100832939148,273.9059753417969,273.889892578125,0.0003,0.0003,0.1
,,,,,108999,3546.574,1000,,,,,,,,
,,,,,109000,,,-269.41253662109375,-2.1804885864257812,0.6457554697990417,268.6244201660156,268.58795166015625,0.0003,0.0003,0.1
,,,,,109999,3542.1028,1000,,,,,,,,
3581.8599,28.183384,3622.993,3536.5833,1000.0,110000,,,-273.0855712890625,-2.3972671031951904,0.8104429244995117,272.3397216796875,272.4042663574219,0.0003,0.0003,0.1
,,,,,110999,3539.1514,1000,,,,,,,,
,,,,,111000,,,-272.9546203613281,-2.4724297523498535,0.813849925994873,272.12115478515625,272.26483154296875,0.0003,0.0003,0.1
,,,,,111999,3545.0864,1000,,,,,,,,
,,,,,112000,,,-271.64178466796875,-2.563901901245117,0.8516468405723572,270.48748779296875,270.64959716796875,0.0003,0.0003,0.1
,,,,,112999,2939.5947,1000,,,,,,,,
,,,,,113000,,,-279.34283447265625,-2.5439987182617188,0.8907832503318787,278.46807861328125,278.5547180175781,0.0003,0.0003,0.1
,,,,,113999,3643.9526,1000,,,,,,,,
,,,,,114000,,,-278.9927673339844,-2.442603826522827,0.6956003904342651,278.1004638671875,278.0113830566406,0.0003,0.0003,0.1
,,,,,114999,3599.9255,1000,,,,,,,,
3599.688,81.20666,3668.1042,3370.7625,1000.0,115000,,,-280.4051818847656,-2.125532865524292,0.727830171585083,279.5968017578125,279.7778015136719,0.0003,0.0003,0.1
,,,,,115999,3614.6218,1000,,,,,,,,
,,,,,116000,,,-278.016845703125,-2.5013041496276855,0.6678393483161926,277.2530517578125,277.1407470703125,0.0003,0.0003,0.1
,,,,,116999,3627.074,1000,,,,,,,,
,,,,,117000,,,-287.2386474609375,-2.115316152572632,0.7425357699394226,286.4705505371094,286.5888671875,0.0003,0.0003,0.1
,,,,,117999,3600.915,1000,,,,,,,,
,,,,,118000,,,-283.382568359375,-2.1608076095581055,0.5682448148727417,282.64447021484375,282.5359802246094,0.0003,0.0003,0.1
,,,,,118999,3662.921,1000,,,,,,,,
,,,,,119000,,,-283.25335693359375,-2.4442319869995117,0.7091180086135864,282.3662109375,282.3558044433594,0.0003,0.0003,0.1
,,,,,119999,3681.6436,1000,,,,,,,,
3614.6353,14.880823,3641.1365,3591.441,1000.0,120000,,,-283.66021728515625,-2.4425997734069824,0.7007887363433838,282.91998291015625,282.92950439453125,0.0003,0.0003,0.1
,,,,,120999,3673.216,1000,,,,,,,,
,,,,,121000,,,-283.95574951171875,-2.5253865718841553,0.8907248377799988,283.24871826171875,283.29071044921875,0.0003,0.0003,0.1
,,,,,121999,3630.4731,1000,,,,,,,,
,,,,,122000,,,-287.6806945800781,-2.5791354179382324,0.6790585517883301,286.81732177734375,286.86785888671875,0.0003,0.0003,0.1
,,,,,122999,3697.0886,1000,,,,,,,,
,,,,,123000,,,-292.85369873046875,-2.041112184524536,0.825727641582489,292.1373291015625,292.0558166503906,0.0003,0.0003,0.1
,,,,,123999,3604.6157,1000,,,,,,,,
,,,,,124000,,,-293.0103759765625,-2.4881584644317627,0.5863684415817261,292.32269287109375,292.4253845214844,0.0003,0.0003,0.1
,,,,,124999,3740.1426,1000,,,,,,,,
3460.9902,829.0729,3768.968,974.7611,1000.0,125000,,,-290.73431396484375,-2.3661179542541504,0.594914972782135,289.86114501953125,289.93756103515625,0.0003,0.0003,0.1
,,,,,125999,3730.1912,1000,,,,,,,,
,,,,,126000,,,-289.94427490234375,-2.527329921722412,0.7471135854721069,289.18212890625,289.10894775390625,0.0003,0.0003,0.1
,,,,,126999,3672.4685,1000,,,,,,,,
,,,,,127000,,,-288.3604736328125,-2.150099039077759,0.716667890548706,287.76153564453125,287.6194152832031,0.0003,0.0003,0.1
,,,,,127999,983.5921,1000,,,,,,,,
,,,,,128000,,,-293.3580322265625,-2.822676181793213,0.8048748970031738,292.6693115234375,292.6377868652344,0.0003,0.0003,0.1
,,,,,128999,3793.9985,1000,,,,,,,,
,,,,,129000,,,-291.06201171875,-2.565638303756714,0.9211517572402954,290.09454345703125,290.3081970214844,0.0003,0.0003,0.1
,,,,,129999,3752.6755,1000,,,,,,,,
3795.8977,35.869946,3842.1665,3724.6448,1000.0,130000,,,-300.6939697265625,-2.2689249515533447,0.704297661781311,300.1631774902344,300.2195739746094,0.0003,0.0003,0.1
,,,,,130999,3717.8115,1000,,,,,,,,
,,,,,131000,,,-298.95111083984375,-2.6169352531433105,0.9797753691673279,298.1997375488281,297.9990539550781,0.0003,0.0003,0.1
,,,,,131999,3741.4697,1000,,,,,,,,
,,,,,132000,,,-294.82244873046875,-2.356654644012451,0.5629563927650452,294.2542724609375,294.27130126953125,0.0003,0.0003,0.1
,,,,,132999,3743.82,1000,,,,,,,,
,,,,,133000,,,-294.88275146484375,-1.6953363418579102,0.800247848033905,294.32861328125,294.2216796875,0.0003,0.0003,0.1
,,,,,133999,3776.4622,1000,,,,,,,,
,,,,,134000,,,-290.70648193359375,-1.9939771890640259,0.8248679041862488,289.8543395996094,289.7452392578125,0.0003,0.0003,0.1
,,,,,134999,3823.646,1000,,,,,,,,
3777.599,20.740788,3805.4712,3741.1619,1000.0,135000,,,-300.9097900390625,-2.467651128768921,1.6856951713562012,300.2323913574219,300.0934753417969,0.0003,0.0003,0.1
,,,,,135999,3853.2568,1000,,,,,,,,
,,,,,136000,,,-296.73089599609375,-2.414531946182251,0.9810881614685059,296.0453796386719,296.1530456542969,0.0003,0.0003,0.1
,,,,,136999,3744.4456,1000,,,,,,,,
,,,,,137000,,,-305.05078125,-2.361271858215332,0.7489392757415771,304.3353576660156,304.2181396484375,0.0003,0.0003,0.1
,,,,,137999,3837.6953,1000,,,,,,,,
,,,,,138000,,,-301.8332824707031,-2.345003604888916,0.7224334478378296,301.2163391113281,301.2012634277344,0.0003,0.0003,0.1
,,,,,138999,2498.8032,1000,,,,,,,,
,,,,,139000,,,-309.7261047363281,-2.841087818145752,0.6898199319839478,308.96044921875,308.9214782714844,0.0003,0.0003,0.1
,,,,,139999,3893.6045,1000,,,,,,,,
3571.5918,937.814,3918.1396,758.76086,1000.0,140000,,,-315.67327880859375,-2.7145276069641113,0.8358988761901855,314.96575927734375,315.04681396484375,0.0003,0.0003,0.1
,,,,,140999,3854.045,1000,,,,,,,,
,,,,,141000,,,-303.1274719238281,-2.2922537326812744,1.7530834674835205,302.34820556640625,302.35186767578125,0.0003,0.0003,0.1
,,,,,141999,3965.3174,1000,,,,,,,,
,,,,,142000,,,-301.44464111328125,-2.3393378257751465,0.7232588529586792,300.68341064453125,300.64080810546875,0.0003,0.0003,0.1
,,,,,142999,4014.3,1000,,,,,,,,
,,,,,143000,,,-309.9056396484375,-2.545194387435913,0.8119407892227173,309.209228515625,309.1788330078125,0.0003,0.0003,0.1
,,,,,143999,4006.912,1000,,,,,,,,
,,,,,144000,,,-307.2747802734375,-2.9024765491485596,3.3197154998779297,306.32489013671875,306.3385009765625,0.0003,0.0003,0.1
,,,,,144999,3981.3623,1000,,,,,,,,
3989.886,13.437356,4015.1204,3960.6936,1000.0,145000,,,-305.0230712890625,-2.683840751647949,0.938335657119751,303.8915100097656,303.95489501953125,0.0003,0.0003,0.1
,,,,,145999,4025.9414,1000,,,,,,,,
,,,,,146000,,,-305.0592956542969,-2.5088725090026855,0.841917872428894,304.2981872558594,304.4809265136719,0.0003,0.0003,0.1
,,,,,146999,3916.358,1000,,,,,,,,
,,,,,147000,,,-309.8426208496094,-2.7323923110961914,0.851560115814209,308.8952331542969,309.0232238769531,0.0003,0.0003,0.1
,,,,,147999,3984.9814,1000,,,,,,,,
