Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,2895,13.516138,22,,,,,,,,
,,,,,2911,15.676993,16,,,,,,,,
,,,,,2944,26.35918,33,,,,,,,,
,,,,,2970,10.637353,26,,,,,,,,
,,,,,2981,7.9762287,11,,,,,,,,
,,,,,3007,12.834045,26,,,,,,,,
,,,,,3028,19.576277,21,,,,,,,,
,,,,,3066,17.94311,38,,,,,,,,
,,,,,3075,7.547192,9,,,,,,,,
,,,,,3093,10.659203,18,,,,,,,,
,,,,,3104,7.7686305,11,,,,,,,,
,,,,,3123,12.123541,19,,,,,,,,
,,,,,3220,147.63567,97,,,,,,,,
,,,,,3236,14.588496,16,,,,,,,,
,,,,,3250,6.102683,14,,,,,,,,
,,,,,3278,8.281764,28,,,,,,,,
,,,,,3290,8.9777565,12,,,,,,,,
,,,,,3343,28.13743,53,,,,,,,,
,,,,,3362,22.640806,19,,,,,,,,
,,,,,3372,7.1841707,10,,,,,,,,
,,,,,3402,27.477398,30,,,,,,,,
,,,,,3426,13.818801,24,,,,,,,,
,,,,,3447,16.533173,21,,,,,,,,
,,,,,3459,8.279932,12,,,,,,,,
,,,,,3469,7.3647523,10,,,,,,,,
,,,,,3484,7.6258483,15,,,,,,,,
,,,,,3492,6.521818,8,,,,,,,,
,,,,,3511,13.864395,19,,,,,,,,
,,,,,3525,6.5006247,14,,,,,,,,
,,,,,3543,12.551147,18,,,,,,,,
,,,,,3565,23.210249,22,,,,,,,,
,,,,,3586,16.537422,21,,,,,,,,
,,,,,3614,16.417093,28,,,,,,,,
,,,,,3630,9.970867,16,,,,,,,,
,,,,,3674,55.71873,44,,,,,,,,
,,,,,3686,6.5229793,12,,,,,,,,
,,,,,3700,9.712632,14,,,,,,,,
,,,,,3714,9.245375,14,,,,,,,,
,,,,,3734,11.103129,20,,,,,,,,
,,,,,3753,7.504777,19,,,,,,,,
,,,,,3768,13.601217,15,,,,,,,,
,,,,,3790,23.383184,22,,,,,,,,
,,,,,3803,9.355172,13,,,,,,,,
,,,,,3817,8.3855095,14,,,,,,,,
,,,,,3827,7.8041396,10,,,,,,,,
,,,,,3870,33.074898,43,,,,,,,,
,,,,,3884,11.494565,14,,,,,,,,
,,,,,3904,10.557824,20,,,,,,,,
,,,,,3940,41.37233,36,,,,,,,,
,,,,,3978,31.585754,38,,,,,,,,
,,,,,3991,9.046271,13,,,,,,,,
,,,,,4016,19.608139,25,,,,,,,,
,,,,,4033,13.632005,17,,,,,,,,
,,,,,4057,23.559408,24,,,,,,,,
,,,,,4072,9.30889,15,,,,,,,,
,,,,,4088,13.696702,16,,,,,,,,
,,,,,4118,25.107279,30,,,,,,,,
,,,,,4136,7.2485256,18,,,,,,,,
,,,,,4165,12.573284,29,,,,,,,,
,,,,,4188,14.988782,23,,,,,,,,
,,,,,4205,10.458913,17,,,,,,,,
,,,,,4237,33.72317,32,,,,,,,,
,,,,,4264,24.775028,27,,,,,,,,
,,,,,4285,21.91216,21,,,,,,,,
,,,,,4341,82.25203,56,,,,,,,,
,,,,,4361,21.389595,20,,,,,,,,
,,,,,4399,26.53223,38,,,,,,,,
,,,,,4421,21.520872,22,,,,,,,,
,,,,,4434,9.89195,13,,,,,,,,
,,,,,4462,19.326887,28,,,,,,,,
,,,,,4479,11.04719,17,,,,,,,,
,,,,,4491,8.317524,12,,,,,,,,
,,,,,4507,8.889018,16,,,,,,,,
,,,,,4527,19.552862,20,,,,,,,,
,,,,,4540,12.721556,13,,,,,,,,
,,,,,4555,8.988496,15,,,,,,,,
,,,,,4575,20.773375,20,,,,,,,,
,,,,,4586,7.947723,11,,,,,,,,
,,,,,4604,15.006521,18,,,,,,,,
,,,,,4626,24.95017,22,,,,,,,,
,,,,,4639,10.2149515,13,,,,,,,,
,,,,,4667,17.326336,28,,,,,,,,
,,,,,4685,13.63619,18,,,,,,,,
,,,,,4699,11.453315,14,,,,,,,,
,,,,,4715,6.5039864,16,,,,,,,,
,,,,,4740,21.013088,25,,,,,,,,
,,,,,4756,9.598234,16,,,,,,,,
,,,,,4769,10.581135,13,,,,,,,,
,,,,,4801,13.155417,32,,,,,,,,
,,,,,4817,9.579155,16,,,,,,,,
,,,,,4843,22.225838,26,,,,,,,,
,,,,,4852,7.0601573,9,,,,,,,,
,,,,,4878,9.569369,26,,,,,,,,
,,,,,4893,12.769125,15,,,,,,,,
,,,,,4927,26.602356,34,,,,,,,,
,,,,,4937,7.48213,10,,,,,,,,
,,,,,4970,8.580331,33,,,,,,,,
,,,,,4993,14.9661665,23,,,,,,,,
18.367191,8.895007,40.361576,10.989798,22.8,5000,,,,,,,,,,
,,,,,5011,12.800869,18,,,,,,,,
,,,,,5028,12.827679,17,,,,,,,,
,,,,,5054,27.772568,26,,,,,,,,
,,,,,5065,7.578858,11,,,,,,,,
,,,,,5076,9.348125,11,,,,,,,,
,,,,,5098,14.161182,22,,,,,,,,
,,,,,5112,12.027391,14,,,,,,,,
,,,,,5125,11.105779,13,,,,,,,,
,,,,,5160,22.888231,35,,,,,,,,
,,,,,5179,13.543823,19,,,,,,,,
,,,,,5216,11.302085,37,,,,,,,,
,,,,,5237,14.430809,21,,,,,,,,
,,,,,5254,10.018209,17,,,,,,,,
,,,,,5273,20.340193,19,,,,,,,,
,,,,,5294,19.544989,21,,,,,,,,
,,,,,5316,6.398821,22,,,,,,,,
,,,,,5332,13.151555,16,,,,,,,,
,,,,,5343,8.251934,11,,,,,,,,
,,,,,5354,8.141193,11,,,,,,,,
,,,,,5395,39.08635,41,,,,,,,,
,,,,,5410,14.238084,15,,,,,,,,
,,,,,5435,24.390228,25,,,,,,,,
,,,,,5453,18.500391,18,,,,,,,,
,,,,,5492,39.7104,39,,,,,,,,
,,,,,5508,16.80778,16,,,,,,,,
,,,,,5547,47.584995,39,,,,,,,,
,,,,,5562,14.895114,15,,,,,,,,
,,,,,5576,8.835991,14,,,,,,,,
,,,,,5594,15.580641,18,,,,,,,,
,,,,,5610,13.927668,16,,,,,,,,
,,,,,5628,10.660376,18,,,,,,,,
,,,,,5647,19.296597,19,,,,,,,,
,,,,,5661,9.656806,14,,,,,,,,
,,,,,5680,18.638287,19,,,,,,,,
,,,,,5694,12.547393,14,,,,,,,,
,,,,,5703,7.290216,9,,,,,,,,
,,,,,5715,10.768746,12,,,,,,,,
,,,,,5727,11.754328,12,,,,,,,,
,,,,,5752,26.822363,25,,,,,,,,
,,,,,5785,36.649982,33,,,,,,,,
,,,,,5810,12.280387,25,,,,,,,,
,,,,,5824,11.272236,14,,,,,,,,
,,,,,5841,13.126775,17,,,,,,,,
,,,,,5863,22.62996,22,,,,,,,,
,,,,,5882,20.905416,19,,,,,,,,
,,,,,5904,16.563536,22,,,,,,,,
,,,,,5929,31.878014,25,,,,,,,,
,,,,,5948,21.163662,19,,,,,,,,
,,,,,5982,30.563889,34,,,,,,,,
,,,,,6003,24.136402,21,,,,,,,,
,,,,,6020,15.97739,17,,,,,,,,
,,,,,6033,12.13879,13,,,,,,,,
,,,,,6049,14.280914,16,,,,,,,,
,,,,,6066,18.095163,17,,,,,,,,
,,,,,6093,20.751888,27,,,,,,,,
,,,,,6108,13.886251,15,,,,,,,,
,,,,,6139,15.761608,31,,,,,,,,
,,,,,6200,83.28415,61,,,,,,,,
,,,,,6243,37.00162,43,,,,,,,,
,,,,,6282,19.922045,39,,,,,,,,
,,,,,6342,110.38648,60,,,,,,,,
,,,,,6359,16.845968,17,,,,,,,,
,,,,,6391,12.25246,32,,,,,,,,
,,,,,6422,37.130726,31,,,,,,,,
,,,,,6466,70.95409,44,,,,,,,,
,,,,,6507,62.57417,41,,,,,,,,
,,,,,6536,31.599998,29,,,,,,,,
,,,,,6552,9.917204,16,,,,,,,,
,,,,,6599,47.464317,47,,,,,,,,
,,,,,6631,22.201418,32,,,,,,,,
,,,,,6702,108.40595,71,,,,,,,,
,,,,,6745,69.50392,43,,,,,,,,
,,,,,6758,12.503495,13,,,,,,,,
,,,,,6775,13.411354,17,,,,,,,,
,,,,,6787,7.656987,12,,,,,,,,
,,,,,6837,45.23617,50,,,,,,,,
,,,,,6851,9.983073,14,,,,,,,,
,,,,,6867,10.435096,16,,,,,,,,
,,,,,6879,9.4417515,12,,,,,,,,
,,,,,6890,6.8191814,11,,,,,,,,
,,,,,6905,15.070171,15,,,,,,,,
,,,,,6928,13.801256,23,,,,,,,,
,,,,,6938,7.6862655,10,,,,,,,,
,,,,,6956,13.943724,18,,,,,,,,
,,,,,6968,11.531385,12,,,,,,,,
,,,,,6996,21.010323,28,,,,,,,,
,,,,,7031,35.234207,35,,,,,,,,
,,,,,7054,22.41409,23,,,,,,,,
,,,,,7083,16.365519,29,,,,,,,,
,,,,,7103,17.071913,20,,,,,,,,
,,,,,7133,34.530193,30,,,,,,,,
,,,,,7155,13.238082,22,,,,,,,,
,,,,,7169,11.281323,14,,,,,,,,
,,,,,7201,14.680215,32,,,,,,,,
,,,,,7217,13.231292,16,,,,,,,,
,,,,,7232,13.79177,15,,,,,,,,
,,,,,7264,42.69413,32,,,,,,,,
,,,,,7279,15.449405,15,,,,,,,,
,,,,,7328,62.524624,49,,,,,,,,
,,,,,7353,22.523064,25,,,,,,,,
,,,,,7388,15.491747,35,,,,,,,,
,,,,,7399,8.799898,11,,,,,,,,
,,,,,7412,11.076861,13,,,,,,,,
,,,,,7426,8.820885,14,,,,,,,,
,,,,,7467,50.97733,41,,,,,,,,
,,,,,7496,20.91633,29,,,,,,,,
,,,,,7521,11.292498,25,,,,,,,,
,,,,,7537,15.145426,16,,,,,,,,
,,,,,7596,104.98999,59,,,,,,,,
,,,,,7633,46.092022,37,,,,,,,,
,,,,,7647,12.637657,14,,,,,,,,
,,,,,7657,7.6867433,10,,,,,,,,
,,,,,7675,16.213762,18,,,,,,,,
,,,,,7688,9.64745,13,,,,,,,,
,,,,,7703,12.712972,15,,,,,,,,
,,,,,7720,16.706127,17,,,,,,,,
,,,,,7767,21.420223,47,,,,,,,,
,,,,,7789,20.560041,22,,,,,,,,
,,,,,7815,24.463192,26,,,,,,,,
,,,,,7836,23.205494,21,,,,,,,,
,,,,,7889,51.310753,53,,,,,,,,
,,,,,7906,12.627928,17,,,,,,,,
,,,,,7963,73.3722,57,,,,,,,,
,,,,,7980,9.553202,17,,,,,,,,
,,,,,8054,97.57621,74,,,,,,,,
,,,,,8080,25.53698,26,,,,,,,,
,,,,,8096,11.863224,16,,,,,,,,
,,,,,8121,15.917027,25,,,,,,,,
,,,,,8152,19.641806,31,,,,,,,,
,,,,,8161,6.4724445,9,,,,,,,,
,,,,,8190,25.559574,29,,,,,,,,
,,,,,8217,19.386847,27,,,,,,,,
,,,,,8232,11.521508,15,,,,,,,,
,,,,,8243,9.506385,11,,,,,,,,
,,,,,8259,15.946046,16,,,,,,,,
,,,,,8272,10.086311,13,,,,,,,,
,,,,,8315,69.329346,43,,,,,,,,
,,,,,8330,13.938908,15,,,,,,,,
,,,,,8346,17.397705,16,,,,,,,,
,,,,,8362,15.370277,16,,,,,,,,
,,,,,8373,9.662609,11,,,,,,,,
,,,,,8418,70.35305,45,,,,,,,,
,,,,,8432,12.346553,14,,,,,,,,
,,,,,8446,14.275191,14,,,,,,,,
,,,,,8492,44.167442,46,,,,,,,,
,,,,,8520,28.804247,28,,,,,,,,
,,,,,8538,6.0112653,18,,,,,,,,
,,,,,8565,22.539108,27,,,,,,,,
,,,,,8581,11.187186,16,,,,,,,,
,,,,,8595,10.848292,14,,,,,,,,
,,,,,8615,12.825901,20,,,,,,,,
,,,,,8634,16.564598,19,,,,,,,,
,,,,,8659,23.890808,25,,,,,,,,
,,,,,8680,15.479333,21,,,,,,,,
,,,,,8705,28.011347,25,,,,,,,,
,,,,,8728,13.389692,23,,,,,,,,
,,,,,8755,14.270506,27,,,,,,,,
,,,,,8794,48.569702,39,,,,,,,,
,,,,,8812,15.188872,18,,,,,,,,
,,,,,8827,13.696746,15,,,,,,,,
,,,,,8858,36.379528,31,,,,,,,,
,,,,,8875,15.039942,17,,,,,,,,
,,,,,8898,23.984957,23,,,,,,,,
,,,,,8920,19.902422,22,,,,,,,,
,,,,,8942,19.106606,22,,,,,,,,
,,,,,8965,16.851746,23,,,,,,,,
,,,,,8977,8.368702,12,,,,,,,,
,,,,,8991,12.539035,14,,,,,,,,
,,,,,9009,13.572248,18,,,,,,,,
,,,,,9034,11.982724,25,,,,,,,,
,,,,,9047,11.073346,13,,,,,,,,
,,,,,9063,11.140539,16,,,,,,,,
,,,,,9080,11.781407,17,,,,,,,,
,,,,,9104,13.387028,24,,,,,,,,
,,,,,9126,18.075722,22,,,,,,,,
,,,,,9158,25.119385,32,,,,,,,,
,,,,,9175,13.793911,17,,,,,,,,
,,,,,9189,11.868984,14,,,,,,,,
,,,,,9252,118.33786,63,,,,,,,,
,,,,,9269,16.900333,17,,,,,,,,
,,,,,9282,8.120253,13,,,,,,,,
,,,,,9296,12.946958,14,,,,,,,,
,,,,,9364,125.56324,68,,,,,,,,
,,,,,9395,33.811115,31,,,,,,,,
,,,,,9407,9.258008,12,,,,,,,,
,,,,,9425,18.835358,18,,,,,,,,
,,,,,9437,8.695487,12,,,,,,,,
,,,,,9458,12.414405,21,,,,,,,,
,,,,,9493,49.333935,35,,,,,,,,
,,,,,9512,8.918748,19,,,,,,,,
,,,,,9541,20.504742,29,,,,,,,,
,,,,,9557,13.637531,16,,,,,,,,
,,,,,9608,80.75023,51,,,,,,,,
,,,,,9639,37.94048,31,,,,,,,,
,,,,,9653,9.117085,14,,,,,,,,
,,,,,9674,14.499716,21,,,,,,,,
,,,,,9710,26.366146,36,,,,,,,,
,,,,,9727,11.014181,17,,,,,,,,
,,,,,9743,14.964569,16,,,,,,,,
,,,,,9776,46.22257,33,,,,,,,,
,,,,,9796,8.9370365,20,,,,,,,,
,,,,,9816,18.668854,20,,,,,,,,
,,,,,9837,20.644491,21,,,,,,,,
,,,,,9851,8.964158,14,,,,,,,,
,,,,,9869,13.600188,18,,,,,,,,
,,,,,9886,15.112096,17,,,,,,,,
,,,,,9917,21.244886,31,,,,,,,,
,,,,,9946,33.16066,29,,,,,,,,
,,,,,9956,8.237661,10,,,,,,,,
,,,,,9973,13.098794,17,,,,,,,,
26.11565,15.061176,52.03593,8.142822,25.3,10000,,,-0.3632670044898987,2.0099496841430664,1.1194452047348022,0.0027444467414170504,0.977340042591095,0.0003,0.0003,0.1
,,,,,10023,85.206215,50,,,,,,,,
,,,,,10041,9.230267,18,,,,,,,,
,,,,,10069,12.510284,28,,,,,,,,
,,,,,10081,9.496589,12,,,,,,,,
,,,,,10110,33.35292,29,,,,,,,,
,,,,,10128,13.783598,18,,,,,,,,
,,,,,10228,155.89081,100,,,,,,,,
,,,,,10336,171.06688,108,,,,,,,,
,,,,,10394,107.31974,58,,,,,,,,
,,,,,10442,84.5205,48,,,,,,,,
,,,,,10482,65.640816,40,,,,,,,,
,,,,,10537,99.53817,55,,,,,,,,
,,,,,10597,115.83463,60,,,,,,,,
,,,,,10647,89.12443,50,,,,,,,,
,,,,,10704,107.73481,57,,,,,,,,
,,,,,10755,89.41926,51,,,,,,,,
,,,,,10798,71.5769,43,,,,,,,,
,,,,,10833,57.009827,35,,,,,,,,
,,,,,10869,59.901764,36,,,,,,,,
,,,,,10907,62.16378,38,,,,,,,,
,,,,,10950,75.29042,43,,,,,,,,
,,,,,10991,68.67065,41,,,,,,,,
,,,,,11000,,,-6.225729942321777,-0.004212997853755951,0.34662753343582153,5.604632377624512,5.706286430358887,0.0003,0.0003,0.1
,,,,,11028,61.25692,37,,,,,,,,
,,,,,11067,65.99565,39,,,,,,,,
,,,,,11102,57.360992,35,,,,,,,,
,,,,,11136,55.218544,34,,,,,,,,
,,,,,11169,54.36504,33,,,,,,,,
,,,,,11224,99.82177,55,,,,,,,,
,,,,,11256,51.70031,32,,,,,,,,
,,,,,11287,51.630775,31,,,,,,,,
,,,,,11320,54.03247,33,,,,,,,,
,,,,,11358,63.348648,38,,,,,,,,
,,,,,11429,144.9356,71,,,,,,,,
,,,,,11518,201.71191,89,,,,,,,,
,,,,,11609,206.77902,91,,,,,,,,
,,,,,11694,188.00975,85,,,,,,,,
,,,,,11778,181.42957,84,,,,,,,,
,,,,,11858,175.45415,80,,,,,,,,
,,,,,11942,178.4691,84,,,,,,,,
,,,,,12000,,,-14.079340934753418,-0.7722748517990112,3.2966599464416504,13.022051811218262,12.909894943237305,0.0003,0.0003,0.1
,,,,,12032,202.48721,90,,,,,,,,
,,,,,12119,193.2551,87,,,,,,,,
,,,,,12210,206.30844,91,,,,,,,,
,,,,,12295,181.0921,85,,,,,,,,
,,,,,12385,190.95401,90,,,,,,,,
,,,,,12480,210.89978,95,,,,,,,,
,,,,,12563,176.06738,83,,,,,,,,
,,,,,12654,188.75374,91,,,,,,,,
,,,,,12749,216.0682,95,,,,,,,,
,,,,,12836,191.04546,87,,,,,,,,
,,,,,12923,175.62811,87,,,,,,,,
,,,,,13000,,,-23.027042388916016,-1.090015172958374,5.8072967529296875,21.538116455078125,21.52938461303711,0.0003,0.0003,0.1
,,,,,13010,190.45547,87,,,,,,,,
,,,,,13099,193.8283,89,,,,,,,,
,,,,,13182,176.7693,83,,,,,,,,
,,,,,13264,175.29088,82,,,,,,,,
,,,,,13351,190.317,87,,,,,,,,
,,,,,13431,175.47606,80,,,,,,,,
,,,,,13521,192.29617,90,,,,,,,,
,,,,,13608,187.62885,87,,,,,,,,
,,,,,13696,186.45076,88,,,,,,,,
,,,,,13795,229.64665,99,,,,,,,,
,,,,,13879,186.18965,84,,,,,,,,
,,,,,13966,191.72086,87,,,,,,,,
,,,,,14000,,,-32.00567626953125,-1.1898713111877441,1.383589744567871,30.00882339477539,29.961734771728516,0.0003,0.0003,0.1
,,,,,14051,188.55606,85,,,,,,,,
,,,,,14138,185.85739,87,,,,,,,,
,,,,,14229,207.61385,91,,,,,,,,
,,,,,14317,189.78262,88,,,,,,,,
,,,,,14413,219.9555,96,,,,,,,,
,,,,,14502,201.15274,89,,,,,,,,
,,,,,14587,177.80095,85,,,,,,,,
,,,,,14684,218.54614,97,,,,,,,,
,,,,,14772,196.76466,88,,,,,,,,
,,,,,14857,187.76558,85,,,,,,,,
,,,,,14945,197.45303,88,,,,,,,,
194.27353,6.667243,204.81331,185.87836,87.6,15000,,,-39.882659912109375,-0.8920260667800903,7.181128978729248,37.82720947265625,37.72991943359375,0.0003,0.0003,0.1
,,,,,15036,204.54642,91,,,,,,,,
,,,,,15124,196.47478,88,,,,,,,,
,,,,,15210,192.20197,86,,,,,,,,
,,,,,15296,172.29282,86,,,,,,,,
,,,,,15396,204.29756,100,,,,,,,,
,,,,,15479,181.04033,83,,,,,,,,
,,,,,15571,180.73605,92,,,,,,,,
,,,,,15656,187.45302,85,,,,,,,,
,,,,,15747,186.6684,91,,,,,,,,
,,,,,15835,193.16278,88,,,,,,,,
,,,,,15924,180.67569,89,,,,,,,,
,,,,,16000,,,-47.42833709716797,-1.056378960609436,5.350634574890137,44.97394561767578,45.079246520996094,0.0003,0.0003,0.1
,,,,,16013,195.5333,89,,,,,,,,
,,,,,16100,183.13092,87,,,,,,,,
,,,,,16189,195.29137,89,,,,,,,,
,,,,,16279,180.507,90,,,,,,,,
,,,,,16369,197.0942,90,,,,,,,,
,,,,,16458,196.36188,89,,,,,,,,
,,,,,16544,181.26282,86,,,,,,,,
,,,,,16637,215.5536,93,,,,,,,,
,,,,,16729,215.788,92,,,,,,,,
,,,,,16816,176.20131,87,,,,,,,,
,,,,,16903,185.58719,87,,,,,,,,
,,,,,16995,194.03568,92,,,,,,,,
,,,,,17000,,,-54.884071350097656,-1.2042220830917358,3.5626096725463867,52.79728698730469,52.96544647216797,0.0003,0.0003,0.1
,,,,,17092,218.6929,97,,,,,,,,
,,,,,17163,101.72016,71,,,,,,,,
,,,,,17246,127.52408,83,,,,,,,,
,,,,,17339,222.69011,93,,,,,,,,
,,,,,17435,228.09294,96,,,,,,,,
,,,,,17508,144.83469,73,,,,,,,,
,,,,,17601,219.43881,93,,,,,,,,
,,,,,17702,208.09277,101,,,,,,,,
,,,,,17732,53.282265,30,,,,,,,,
,,,,,17826,212.25443,94,,,,,,,,
,,,,,17920,198.48573,94,,,,,,,,
,,,,,18000,,,-61.87340545654297,-0.902905285358429,8.640205383300781,59.37260818481445,59.17620849609375,0.0003,0.0003,0.1
,,,,,18015,210.63551,95,,,,,,,,
,,,,,18106,193.37027,91,,,,,,,,
,,,,,18197,187.52505,91,,,,,,,,
,,,,,18294,211.05794,97,,,,,,,,
,,,,,18387,206.51244,93,,,,,,,,
,,,,,18482,200.9576,95,,,,,,,,
,,,,,18578,217.33057,96,,,,,,,,
,,,,,18677,221.4736,99,,,,,,,,
,,,,,18774,219.51096,97,,,,,,,,
,,,,,18867,206.60805,93,,,,,,,,
,,,,,18962,206.82204,95,,,,,,,,
,,,,,18993,54.88597,31,,,,,,,,
,,,,,19000,,,-67.80007934570312,-1.1368975639343262,23.45865249633789,65.32551574707031,65.64486694335938,0.0003,0.0003,0.1
,,,,,19085,191.93732,92,,,,,,,,
,,,,,19176,184.1066,91,,,,,,,,
