Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
188.33333,16.499157,200.0,165.0,188.33333333333334,189.66667,14.313941,200.0,161.0,189.66666666666666,-0.01308409869670868,39483,4.879410982131958,,36
200.0,0.0,200.0,200.0,200.0,181.0,27.02468,200.0,138.0,181.0,-0.025636501610279083,40569,5.00090217590332,,37
186.66667,13.597385,200.0,168.0,186.66666666666666,184.0,19.908123,200.0,150.0,184.0,-0.02725827507674694,41673,5.133629083633423,,38
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.00944442953914404,42673,5.248997211456299,,39
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0044940453954041,43673,5.363697290420532,,40
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.006178515497595072,44673,5.478301048278809,,41
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.000121845725516323,45673,5.594042062759399,,42
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.015358720906078815,46673,5.7092180252075195,,43
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0023772676941007376,47673,5.823922872543335,,44
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.007144651375710964,48673,5.939391136169434,,45
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.022793080657720566,49673,6.055488109588623,,46
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.009517017751932144,50673,6.171018123626709,,47
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.013454612344503403,51673,6.2860541343688965,,48
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.012910264544188976,52673,6.400888204574585,,49
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.00950036384165287,53673,6.516106128692627,,50
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.011636866256594658,54673,6.633040189743042,,51
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.003551064059138298,55673,6.751564025878906,,52
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0032983890268951654,56673,6.8678998947143555,,53
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0015153177082538605,57673,6.984241962432861,,54
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.02044752426445484,58673,7.10159707069397,,55
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.010686981491744518,59673,7.2188029289245605,,56
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.002899939427152276,60673,7.337832927703857,,57
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.003127406584098935,61673,7.454890012741089,,58
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0038082150276750326,62673,7.572840929031372,,59
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.012380172498524189,63673,7.6889050006866455,,60
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0057579162530601025,64673,7.806802034378052,,61
195.0,7.071068,200.0,185.0,195.0,195.16667,10.807663,200.0,171.0,195.16666666666666,0.00030117377173155546,65844,7.947723150253296,,62
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0018860301934182644,66844,8.06580901145935,,63
135.0,76.89387,200.0,27.0,135.0,192.5,12.216792,200.0,167.0,192.5,0.011685504578053951,67999,8.194920063018799,,64
116.5,6.538348,122.0,106.0,116.5,173.33333,48.56496,200.0,67.0,173.33333333333334,-0.015137434005737305,69039,8.320889234542847,,65
156.0,62.225395,200.0,68.0,156.0,146.0,62.600777,200.0,68.0,146.0,0.006825737189501524,70061,8.444432258605957,,66
200.0,0.0,200.0,200.0,200.0,174.16667,34.051025,200.0,104.0,174.16666666666666,-0.03603919968008995,71106,8.564921140670776,,67
200.0,0.0,200.0,200.0,200.0,143.28572,69.49761,200.0,25.0,143.28571428571428,-0.029317360371351242,72109,8.685772180557251,,68
200.0,0.0,200.0,200.0,200.0,117.0,77.22435,200.0,19.0,117.0,0.010631013661623001,73279,8.816302061080933,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.019932284951210022,74279,8.934406995773315,,70
154.33333,64.58242,200.0,63.0,154.33333333333334,200.0,0.0,200.0,200.0,200.0,-0.013903750106692314,75279,9.056538105010986,,71
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.02236444689333439,76279,9.173727989196777,,72
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.023267244920134544,77279,9.291970014572144,,73
