Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,52018,-34.03415,76,,,,,,
,,,,,52102,-97.965866,84,,,,,,
,,,,,52166,-60.12319,64,,,,,,
,,,,,52276,-89.57765,110,,,,,,
,,,,,52378,-77.02409,102,,,,,,
,,,,,52499,-127.00677,121,,,,,,
,,,,,52602,-68.822174,103,,,,,,
,,,,,52701,-55.59977,99,,,,,,
,,,,,52799,-79.32027,98,,,,,,
,,,,,52908,-106.11515,109,,,,,,
,,,,,53000,,,11.566394805908203,11.96802043914795,11.022663116455078,103.24864959716797,0.6819999999999999,0.001
,,,,,53026,-52.770206,118,,,,,,
,,,,,53145,-67.44835,119,,,,,,
,,,,,53266,-138.82585,121,,,,,,
,,,,,53331,-43.636997,65,,,,,,
,,,,,53453,-87.00861,122,,,,,,
,,,,,53562,-43.111725,109,,,,,,
,,,,,53648,-27.686852,86,,,,,,
,,,,,53728,-94.02209,80,,,,,,
,,,,,53825,-59.48,97,,,,,,
,,,,,53928,-88.74768,103,,,,,,
,,,,,54000,,,6.75272274017334,19.86012840270996,19.692325592041016,42.545387268066406,0.6759999999999999,0.001
,,,,,54006,-32.429047,78,,,,,,
,,,,,54086,-53.6719,80,,,,,,
,,,,,54207,-88.086174,121,,,,,,
,,,,,54297,-64.561935,90,,,,,,
,,,,,54383,-30.545303,86,,,,,,
,,,,,54467,-57.600327,84,,,,,,
,,,,,54580,-83.2375,113,,,,,,
,,,,,54671,-46.840622,91,,,,,,
,,,,,54787,-131.18051,116,,,,,,
,,,,,54868,-45.857952,81,,,,,,
,,,,,54967,-58.46678,99,,,,,,
,,,,,55000,,,8.733377456665039,5.113898277282715,5.07061767578125,41.681434631347656,0.67,0.001
,,,,,55056,-38.281868,89,,,,,,
,,,,,55143,-98.337074,87,,,,,,
,,,,,55240,-87.856575,97,,,,,,
,,,,,55317,-55.092102,77,,,,,,
,,,,,55435,-72.55972,118,,,,,,
,,,,,55554,-84.78322,119,,,,,,
,,,,,55653,-75.21346,99,,,,,,
,,,,,55741,-123.91434,88,,,,,,
,,,,,55815,0.53030396,74,,,,,,
,,,,,55890,-27.508682,75,,,,,,
,,,,,55989,-65.161354,99,,,,,,
,,,,,56000,,,7.523811340332031,12.342568397521973,12.103561401367188,91.15228271484375,0.6639999999999999,0.001
,,,,,56064,-60.269077,75,,,,,,
,,,,,56156,-33.1734,92,,,,,,
,,,,,56270,-78.2142,114,,,,,,
,,,,,56389,-51.69101,119,,,,,,
,,,,,56507,-29.542412,118,,,,,,
,,,,,56571,-51.592487,64,,,,,,
,,,,,56701,-20.604248,130,,,,,,
,,,,,56769,-72.378235,68,,,,,,
,,,,,56843,-29.074104,74,,,,,,
,,,,,56930,-39.572384,87,,,,,,
,,,,,57000,,,2.2201778888702393,5.980358600616455,5.379410266876221,61.934173583984375,0.6579999999999999,0.001
,,,,,57025,-41.733643,95,,,,,,
,,,,,57107,-14.850784,82,,,,,,
,,,,,57222,-118.801216,115,,,,,,
,,,,,57316,-49.969597,94,,,,,,
,,,,,57428,-56.899662,112,,,,,,
,,,,,57510,-57.080723,82,,,,,,
,,,,,57576,-85.834175,66,,,,,,
,,,,,57648,-26.642792,72,,,,,,
,,,,,57724,-71.66774,76,,,,,,
,,,,,57812,-39.323296,88,,,,,,
,,,,,57880,-36.87629,68,,,,,,
,,,,,57981,-69.86865,101,,,,,,
,,,,,58000,,,14.119327545166016,19.88030242919922,19.536209106445312,71.10487365722656,0.652,0.001
,,,,,58063,-45.587837,82,,,,,,
,,,,,58157,-23.442879,94,,,,,,
,,,,,58238,12.41008,81,,,,,,
,,,,,58329,-54.094074,91,,,,,,
,,,,,58397,-79.99939,68,,,,,,
,,,,,58492,-66.75391,95,,,,,,
,,,,,58607,-63.629116,115,,,,,,
,,,,,58702,-51.315704,95,,,,,,
,,,,,58804,-57.29306,102,,,,,,
,,,,,58918,-98.78839,114,,,,,,
,,,,,59000,,,9.127601623535156,18.515579223632812,17.700946807861328,101.70623779296875,0.646,0.001
,,,,,59034,-187.09323,116,,,,,,
,,,,,59119,-46.04019,85,,,,,,
,,,,,59233,-84.4719,114,,,,,,
,,,,,59303,-42.32555,70,,,,,,
,,,,,59394,-102.73657,91,,,,,,
,,,,,59472,-40.388348,78,,,,,,
,,,,,59581,-28.411491,109,,,,,,
,,,,,59678,-85.85102,97,,,,,,
,,,,,59777,-59.985107,99,,,,,,
,,,,,59853,-73.98984,76,,,,,,
,,,,,59956,-73.40657,103,,,,,,
-110.26465,47.27547,-27.99128,-186.50769,255.3,60000,,,13.172517776489258,19.662683486938477,20.070545196533203,105.45757293701172,0.6399999999999999,0.001
,,,,,60064,-75.33526,108,,,,,,
,,,,,60157,-165.66365,93,,,,,,
,,,,,60256,-31.390587,99,,,,,,
,,,,,60380,-90.64769,124,,,,,,
,,,,,60507,-9.15023,127,,,,,,
,,,,,60607,-79.16784,100,,,,,,
,,,,,60680,-30.473915,73,,,,,,
,,,,,60750,-47.39919,70,,,,,,
,,,,,60870,-76.65699,120,,,,,,
,,,,,60941,-78.84431,71,,,,,,
,,,,,61000,,,2.328799247741699,9.096431732177734,8.722055435180664,42.3536376953125,0.634,0.001
,,,,,61013,-67.8949,72,,,,,,
,,,,,61112,-54.726963,99,,,,,,
,,,,,61221,-30.50328,109,,,,,,
,,,,,61292,-92.79714,71,,,,,,
,,,,,61402,-85.319016,110,,,,,,
,,,,,61503,-62.53202,101,,,,,,
,,,,,61576,-15.844498,73,,,,,,
,,,,,61650,-18.55429,74,,,,,,
,,,,,61754,-130.87321,104,,,,,,
,,,,,61854,-67.01401,100,,,,,,
,,,,,61943,-67.22026,89,,,,,,
,,,,,62000,,,1.796015739440918,22.22542953491211,22.09280014038086,27.254060745239258,0.628,0.001
,,,,,62018,-9.820503,75,,,,,,
,,,,,62128,-63.825325,110,,,,,,
,,,,,62213,-88.86403,85,,,,,,
,,,,,62284,-30.33731,71,,,,,,
,,,,,62360,-39.22298,76,,,,,,
,,,,,62454,-45.7503,94,,,,,,
,,,,,62551,-53.765446,97,,,,,,
,,,,,62622,-80.3997,71,,,,,,
,,,,,62735,-34.225662,113,,,,,,
,,,,,62823,-72.32139,88,,,,,,
,,,,,62885,-58.981956,62,,,,,,
,,,,,62979,-32.75936,94,,,,,,
,,,,,63000,,,4.647029876708984,22.768726348876953,23.369976043701172,45.68303680419922,0.622,0.001
,,,,,63120,-46.259068,141,,,,,,
,,,,,63203,-43.874,83,,,,,,
,,,,,63285,-68.05938,82,,,,,,
,,,,,63381,-45.467377,96,,,,,,
,,,,,63479,-72.94186,98,,,,,,
,,,,,63581,-88.96401,102,,,,,,
,,,,,63662,-62.06887,81,,,,,,
,,,,,63767,-81.42169,105,,,,,,
,,,,,63868,-31.361176,101,,,,,,
,,,,,63986,-5.1786423,118,,,,,,
,,,,,64000,,,14.083160400390625,23.43979835510254,22.664915084838867,94.35572052001953,0.616,0.001
,,,,,64054,-3.0379944,68,,,,,,
,,,,,64142,-30.812485,88,,,,,,
,,,,,64216,-65.89725,74,,,,,,
,,,,,64310,-107.592766,94,,,,,,
,,,,,64422,-53.728947,112,,,,,,
,,,,,64501,-16.026794,79,,,,,,
,,,,,64576,-16.283363,75,,,,,,
,,,,,64673,-36.30609,97,,,,,,
,,,,,64775,-78.16711,102,,,,,,
,,,,,64886,-113.33817,111,,,,,,
,,,,,64994,-148.05981,108,,,,,,
,,,,,65000,,,3.5799684524536133,23.433650970458984,24.251096725463867,100.99302673339844,0.61,0.001
,,,,,65111,-28.574127,117,,,,,,
,,,,,65202,-42.792416,91,,,,,,
,,,,,65307,-35.009987,105,,,,,,
,,,,,65440,-27.828453,133,,,,,,
,,,,,65573,-7.849762,133,,,,,,
,,,,,65678,-39.16725,105,,,,,,
,,,,,65795,-139.26129,117,,,,,,
,,,,,65863,-20.31491,68,,,,,,
,,,,,65947,-136.20288,84,,,,,,
,,,,,66000,,,1.8434040546417236,17.53917121887207,17.859413146972656,54.63388442993164,0.604,0.001
,,,,,66046,-45.486664,99,,,,,,
,,,,,66149,-51.71747,103,,,,,,
,,,,,66229,-37.55626,80,,,,,,
,,,,,66312,-93.95475,83,,,,,,
,,,,,66444,-3.3511276,132,,,,,,
,,,,,66539,-19.541946,95,,,,,,
,,,,,66647,-83.848114,108,,,,,,
,,,,,66728,-19.689133,81,,,,,,
,,,,,66824,-69.187256,96,,,,,,
,,,,,66945,-67.26515,121,,,,,,
,,,,,67000,,,14.783255577087402,11.98751449584961,12.753777503967285,63.825252532958984,0.598,0.001
,,,,,67053,-70.12019,108,,,,,,
,,,,,67133,-54.41578,80,,,,,,
,,,,,67205,-6.0501404,72,,,,,,
,,,,,67286,-54.56273,81,,,,,,
,,,,,67402,-53.497044,116,,,,,,
,,,,,67495,-33.709435,93,,,,,,
,,,,,67578,-70.24996,83,,,,,,
,,,,,67693,-45.885395,115,,,,,,
,,,,,67775,-56.664993,82,,,,,,
,,,,,67875,-108.31619,100,,,,,,
,,,,,67935,-69.767365,60,,,,,,
,,,,,68000,,,10.861019134521484,21.548633575439453,21.503908157348633,54.76161575317383,0.5920000000000001,0.001
,,,,,68064,-105.469696,129,,,,,,
,,,,,68182,-78.95043,118,,,,,,
,,,,,68271,-60.320076,89,,,,,,
,,,,,68344,-25.936752,73,,,,,,
,,,,,68418,-54.83973,74,,,,,,
,,,,,68510,-30.939186,92,,,,,,
,,,,,68607,-47.50395,97,,,,,,
,,,,,68705,-75.87537,98,,,,,,
,,,,,68797,-49.329563,92,,,,,,
,,,,,68913,-48.69042,116,,,,,,
,,,,,69000,,,6.142277240753174,13.314691543579102,13.589658737182617,52.0722541809082,0.586,0.001
,,,,,69046,-47.24823,133,,,,,,
,,,,,69115,-32.29933,69,,,,,,
,,,,,69213,-13.886307,98,,,,,,
,,,,,69300,-56.97499,87,,,,,,
,,,,,69384,-81.324905,84,,,,,,
,,,,,69484,-48.613434,100,,,,,,
,,,,,69585,-43.913258,101,,,,,,
,,,,,69685,-50.02311,100,,,,,,
,,,,,69767,-62.58615,82,,,,,,
,,,,,69877,-43.072144,110,,,,,,
,,,,,69965,-107.321686,88,,,,,,
-67.557556,106.490974,218.66504,-178.07951,320.2,70000,,,4.354524612426758,18.090517044067383,18.257709503173828,46.125083923339844,0.58,0.001
,,,,,70032,-86.36859,67,,,,,,
,,,,,70143,-22.935654,111,,,,,,
,,,,,70275,20.288193,132,,,,,,
,,,,,70337,-66.228226,62,,,,,,
,,,,,70459,-67.27231,122,,,,,,
,,,,,70569,-38.413193,110,,,,,,
,,,,,70683,-49.360455,114,,,,,,
,,,,,70760,-27.529549,77,,,,,,
,,,,,70870,-75.10445,110,,,,,,
,,,,,70978,-127.58616,108,,,,,,
,,,,,71000,,,4.434478759765625,21.344148635864258,21.319934844970703,32.52106475830078,0.5740000000000001,0.001
,,,,,71110,-118.27105,132,,,,,,
,,,,,72000,,,13.918478965759277,9.28210163116455,9.44774055480957,42.817047119140625,0.5680000000000001,0.001
,,,,,72110,35.836952,1000,,,,,,
,,,,,72196,-66.62131,86,,,,,,
,,,,,72269,-16.689125,73,,,,,,
,,,,,72375,-76.50774,106,,,,,,
,,,,,72482,-63.9215,107,,,,,,
,,,,,72558,-64.676346,76,,,,,,
,,,,,72650,-81.45489,92,,,,,,
,,,,,72775,-41.440918,125,,,,,,
,,,,,72848,-20.008331,73,,,,,,
,,,,,72933,-0.8631592,85,,,,,,
,,,,,73000,,,25.915441513061523,30.47522735595703,31.063995361328125,56.415409088134766,0.5619999999999999,0.001
,,,,,73012,-25.090393,79,,,,,,
,,,,,73092,-67.53075,80,,,,,,
,,,,,73210,-44.32495,118,,,,,,
,,,,,73292,-26.436363,82,,,,,,
,,,,,73362,-68.16618,70,,,,,,
,,,,,73497,-24.48655,135,,,,,,
,,,,,73590,-29.528343,93,,,,,,
,,,,,73687,-39.632732,97,,,,,,
,,,,,73794,-12.310989,107,,,,,,
,,,,,73873,-42.206367,79,,,,,,
,,,,,73999,-41.96723,126,,,,,,
,,,,,74000,,,87.54531860351562,18.265676498413086,18.5194091796875,195.4545135498047,0.556,0.001
,,,,,74109,-65.93441,110,,,,,,
,,,,,74195,-50.777596,86,,,,,,
,,,,,74320,-9.957443,125,,,,,,
,,,,,74402,-96.09573,82,,,,,,
,,,,,74479,-95.322716,77,,,,,,
,,,,,74576,-32.895607,97,,,,,,
,,,,,74669,-79.32207,93,,,,,,
,,,,,74740,-30.267097,71,,,,,,
,,,,,74822,-45.656044,82,,,,,,
,,,,,74898,-56.02398,76,,,,,,
,,,,,75000,,,3.7207422256469727,18.415599822998047,18.867267608642578,59.8052864074707,0.55,0.001
,,,,,75004,-195.9536,106,,,,,,
,,,,,75110,-29.12751,106,,,,,,
,,,,,75190,-86.79128,80,,,,,,
,,,,,75403,-129.16257,213,,,,,,
,,,,,75490,-11.58728,87,,,,,,
,,,,,75577,-43.047195,87,,,,,,
,,,,,75710,-11.118828,133,,,,,,
,,,,,75826,-45.921196,116,,,,,,
,,,,,75952,-125.68606,126,,,,,,
,,,,,76000,,,4.989630699157715,24.10712432861328,23.765628814697266,32.53024673461914,0.5439999999999999,0.001
,,,,,76023,-41.32735,71,,,,,,
,,,,,76123,46.654297,100,,,,,,
,,,,,76234,-83.50884,111,,,,,,
,,,,,76318,28.004532,84,,,,,,
,,,,,76389,-25.91858,71,,,,,,
,,,,,76748,-92.097305,359,,,,,,
,,,,,76865,-32.35824,117,,,,,,
,,,,,76937,-67.168,72,,,,,,
,,,,,77000,,,36.83924102783203,30.36119270324707,29.754745483398438,127.24968719482422,0.538,0.001
,,,,,77066,-7.483345,129,,,,,,
,,,,,77147,-34.738724,81,,,,,,
,,,,,77270,-36.891747,123,,,,,,
,,,,,77387,-53.40891,117,,,,,,
,,,,,77494,-54.323425,107,,,,,,
,,,,,77614,-91.712555,120,,,,,,
,,,,,77737,-116.40196,123,,,,,,
,,,,,77840,-30.580559,103,,,,,,
,,,,,77975,-65.96429,135,,,,,,
,,,,,78000,,,4.467564582824707,23.934965133666992,24.065227508544922,48.11522674560547,0.532,0.001
,,,,,78154,11.787674,179,,,,,,
,,,,,78282,-68.02959,128,,,,,,
,,,,,78407,-10.6899185,125,,,,,,
,,,,,78493,-81.080734,86,,,,,,
,,,,,78595,-18.827988,102,,,,,,
,,,,,78720,-74.71957,125,,,,,,
,,,,,78865,30.937653,145,,,,,,
,,,,,78980,-69.69172,115,,,,,,
,,,,,79000,,,5.636076927185059,32.555908203125,32.97566223144531,55.786380767822266,0.526,0.001
,,,,,79089,-10.882408,109,,,,,,
,,,,,79195,-20.303123,106,,,,,,
,,,,,79274,-34.00093,79,,,,,,
,,,,,79385,-84.56018,111,,,,,,
,,,,,79449,-92.17918,64,,,,,,
,,,,,79545,-17.558098,96,,,,,,
,,,,,79648,-53.523346,103,,,,,,
,,,,,79747,-68.59705,99,,,,,,
,,,,,79846,-13.615974,99,,,,,,
,,,,,79958,-48.3184,112,,,,,,
96.376526,148.8175,271.02588,-105.66557,299.6,80000,,,6.520632743835449,13.5235013961792,14.137490272521973,94.9097900390625,0.52,0.001
,,,,,80077,-109.02231,119,,,,,,
,,,,,80145,-50.400673,68,,,,,,
,,,,,80256,-15.681641,111,,,,,,
,,,,,80348,-67.99439,92,,,,,,
,,,,,80498,-231.61893,150,,,,,,
,,,,,80619,-26.719376,121,,,,,,
,,,,,81000,,,55.436893463134766,28.132389068603516,26.639801025390625,310.2007141113281,0.514,0.001
,,,,,81619,101.938866,1000,,,,,,
,,,,,81713,4.709961,94,,,,,,
,,,,,81823,-46.12584,110,,,,,,
,,,,,81945,-15.731949,122,,,,,,
,,,,,82000,,,4.071033000946045,12.316274642944336,11.960367202758789,66.47949981689453,0.508,0.001
,,,,,82069,-82.17242,124,,,,,,
,,,,,82152,-105.33119,83,,,,,,
,,,,,82255,-18.606552,103,,,,,,
,,,,,82386,-16.884659,131,,,,,,
,,,,,82490,3.3657532,104,,,,,,
,,,,,82577,-27.461838,87,,,,,,
,,,,,82679,-37.665806,102,,,,,,
,,,,,82758,-41.45604,79,,,,,,
,,,,,82878,-68.77277,120,,,,,,
,,,,,82989,-77.50141,111,,,,,,
,,,,,83000,,,4.723504543304443,22.298574447631836,22.199127197265625,54.35361099243164,0.502,0.001
,,,,,83073,22.234772,84,,,,,,
,,,,,83178,-1.2472,105,,,,,,
,,,,,83268,-47.920227,90,,,,,,
,,,,,84000,,,3.4810614585876465,30.860614776611328,30.999107360839844,38.208133697509766,0.4959999999999999,0.001
,,,,,84268,90.83572,1000,,,,,,
,,,,,84338,-75.966156,70,,,,,,
,,,,,84446,-24.052246,108,,,,,,
,,,,,84560,-109.87054,114,,,,,,
,,,,,84690,34.566956,130,,,,,,
,,,,,84773,-40.83218,83,,,,,,
,,,,,84849,-33.172974,76,,,,,,
,,,,,84941,11.59716,92,,,,,,
,,,,,85000,,,2.9561948776245117,24.18545150756836,24.06338882446289,31.61830711364746,0.49,0.001
,,,,,85056,-10.913544,115,,,,,,
,,,,,85187,-70.718124,131,,,,,,
,,,,,85297,-47.66177,110,,,,,,
,,,,,85427,15.529526,130,,,,,,
,,,,,85531,-69.85057,104,,,,,,
,,,,,85598,-28.828957,67,,,,,,
,,,,,85697,-99.32774,99,,,,,,
,,,,,85788,-70.79014,91,,,,,,
,,,,,85875,-23.537025,87,,,,,,
,,,,,85976,-67.32863,101,,,,,,
,,,,,86000,,,2.385591983795166,39.358055114746094,39.49565505981445,31.555421829223633,0.484,0.001
,,,,,86101,-33.95288,125,,,,,,
,,,,,86261,-136.87482,160,,,,,,
,,,,,86339,-4.843483,78,,,,,,
,,,,,86440,13.562889,101,,,,,,
,,,,,86502,-64.740616,62,,,,,,
,,,,,86641,-25.608551,139,,,,,,
,,,,,86728,13.530632,87,,,,,,
,,,,,86809,-11.774574,81,,,,,,
,,,,,86933,-45.477825,124,,,,,,
,,,,,87000,,,11.95777702331543,29.620616912841797,29.64617156982422,74.02713012695312,0.478,0.001
,,,,,87013,-42.753735,80,,,,,,
,,,,,87092,15.929916,79,,,,,,
,,,,,87223,-174.99997,131,,,,,,
,,,,,87305,-61.446083,82,,,,,,
,,,,,87380,-31.771606,75,,,,,,
,,,,,87476,-61.225254,96,,,,,,
,,,,,87676,-32.307472,200,,,,,,
,,,,,88000,,,4.040709018707275,27.1865234375,27.211639404296875,42.29763412475586,0.472,0.001
,,,,,88293,248.85036,617,,,,,,
,,,,,88387,-16.552979,94,,,,,,
,,,,,88488,-64.00098,101,,,,,,
,,,,,88604,-40.807037,116,,,,,,
,,,,,88676,-29.076431,72,,,,,,
,,,,,88770,-10.2738495,94,,,,,,
,,,,,88850,-69.40604,80,,,,,,
,,,,,88963,3.918335,113,,,,,,
,,,,,89000,,,5.637388229370117,25.44403076171875,25.19788360595703,45.5469856262207,0.46599999999999997,0.001
,,,,,89090,-96.24504,127,,,,,,
,,,,,89171,-57.028725,81,,,,,,
,,,,,89265,-37.07359,94,,,,,,
,,,,,89370,-61.859295,105,,,,,,
,,,,,89483,5.489975,113,,,,,,
,,,,,89581,-38.248737,98,,,,,,
,,,,,89671,-27.281815,90,,,,,,
,,,,,89754,-110.55794,83,,,,,,
,,,,,89870,8.124695,116,,,,,,
,,,,,89978,-39.7744,108,,,,,,
61.89449,154.72493,254.5917,-120.01289,467.3,90000,,,15.925766944885254,34.950965881347656,35.849517822265625,81.99921417236328,0.45999999999999996,0.001
,,,,,90094,-71.543564,116,,,,,,
,,,,,90213,-7.6845093,119,,,,,,
,,,,,90311,-2.3811417,98,,,,,,
,,,,,91000,,,5.463204860687256,31.706165313720703,32.074790954589844,60.498878479003906,0.45399999999999996,0.001
,,,,,91311,68.08635,1000,,,,,,
,,,,,91419,-6.7765427,108,,,,,,
,,,,,91517,34.744537,98,,,,,,
,,,,,91654,11.423164,137,,,,,,
,,,,,91746,5.1197205,92,,,,,,
,,,,,91846,11.452873,100,,,,,,
,,,,,92000,,,4.7676825523376465,35.53289031982422,35.94181823730469,53.653202056884766,0.44800000000000006,0.001
,,,,,92846,-2.3789973,1000,,,,,,
,,,,,92955,-31.32927,109,,,,,,
,,,,,93000,,,4.372985363006592,43.5836181640625,43.585723876953125,36.49468231201172,0.44199999999999995,0.001
,,,,,93955,88.31022,1000,,,,,,
,,,,,94000,,,128.8620147705078,27.800809860229492,28.921436309814453,132.5018768310547,0.43599999999999994,0.001
,,,,,94060,-23.71225,105,,,,,,
,,,,,94378,-60.473904,318,,,,,,
,,,,,94543,5.26429,165,,,,,,
,,,,,94628,1.2365112,85,,,,,,
,,,,,94720,-35.238594,92,,,,,,
,,,,,94824,-58.053764,104,,,,,,
,,,,,94921,-31.18341,97,,,,,,
,,,,,95000,,,7.673702716827393,24.378244400024414,24.64783477783203,50.41195297241211,0.43000000000000005,0.001
,,,,,95703,-246.48624,782,,,,,,
,,,,,95787,25.708382,84,,,,,,
,,,,,95919,-6.6560974,132,,,,,,
,,,,,96000,,,4.467892169952393,41.41593551635742,41.01580047607422,43.2155876159668,0.42399999999999993,0.001
,,,,,96039,-0.46303558,120,,,,,,
,,,,,96148,-150.82703,109,,,,,,
,,,,,96267,-5.3800354,119,,,,,,
,,,,,96391,-7.7207184,124,,,,,,
,,,,,97000,,,7.215097904205322,27.023347854614258,26.735980987548828,54.31749725341797,0.41800000000000004,0.001
,,,,,97391,105.51668,1000,,,,,,
,,,,,97495,-22.45443,104,,,,,,
,,,,,98000,,,3.811671257019043,36.93755340576172,36.67525100708008,42.6483268737793,0.41200000000000003,0.001
,,,,,98495,54.2496,1000,,,,,,
,,,,,98614,-8.508743,119,,,,,,
,,,,,98727,-27.744446,113,,,,,,
,,,,,98851,-0.9817505,124,,,,,,
,,,,,98961,-13.086662,110,,,,,,
,,,,,99000,,,6.421063423156738,45.79209899902344,45.04038619995117,71.1551284790039,0.4059999999999999,0.001
,,,,,99083,33.23848,122,,,,,,
,,,,,99185,32.66478,102,,,,,,
-37.44215,27.190174,-8.284378,-105.643326,894.7,100000,,,28.800289154052734,33.98857879638672,32.657814025878906,150.549560546875,0.4,0.001
,,,,,100185,45.83183,1000,,,,,,
,,,,,101000,,,3.5896663665771484,26.79763412475586,27.04949188232422,30.283357620239258,0.394,0.001
,,,,,101185,73.13589,1000,,,,,,
,,,,,101258,9.819336,73,,,,,,
,,,,,101343,-1.6651764,85,,,,,,
,,,,,101469,23.041672,126,,,,,,
,,,,,101560,4.911255,91,,,,,,
,,,,,101674,-21.45671,114,,,,,,
,,,,,101788,-4.427696,114,,,,,,
,,,,,101916,-5.1345673,128,,,,,,
,,,,,102000,,,29.634984970092773,35.542152404785156,35.896514892578125,177.60379028320312,0.3879999999999999,0.001
,,,,,102088,-119.30595,172,,,,,,
,,,,,102171,5.989357,83,,,,,,
,,,,,102301,-2.3964844,130,,,,,,
,,,,,102449,-41.21032,148,,,,,,
,,,,,103000,,,4.575303077697754,34.18722915649414,33.64112854003906,79.82574462890625,0.382,0.001
,,,,,103449,23.142714,1000,,,,,,
,,,,,103911,-131.78127,462,,,,,,
,,,,,104000,,,4.515809059143066,28.817768096923828,28.71544075012207,38.673091888427734,0.376,0.001
,,,,,104025,7.3021545,114,,,,,,
,,,,,105000,,,6.201318740844727,35.49263000488281,35.223411560058594,56.00034713745117,0.37,0.001
,,,,,105025,53.327583,1000,,,,,,
,,,,,105193,52.738983,168,,,,,,
,,,,,106000,,,6.7087483406066895,25.584970474243164,25.27145767211914,37.68018341064453,0.364,0.001
,,,,,106193,46.78833,1000,,,,,,
,,,,,107000,,,3.324451446533203,51.66297149658203,51.22212219238281,56.53070831298828,0.358,0.001
,,,,,107193,13.831198,1000,,,,,,
,,,,,107660,-230.91449,467,,,,,,
,,,,,108000,,,17.704683303833008,38.83592224121094,38.21772766113281,77.54883575439453,0.352,0.001
,,,,,108660,62.79066,1000,,,,,,
,,,,,108797,-12.935326,137,,,,,,
,,,,,109000,,,36.62643051147461,39.872806549072266,39.671722412109375,144.10403442382812,0.346,0.001
,,,,,109534,-114.51924,737,,,,,,
,,,,,109804,-128.47525,270,,,,,,
-49.934986,71.66441,70.283,-203.36128,973.7,110000,,,5.162359237670898,36.44866943359375,36.88796615600586,70.36319732666016,0.3400000000000001,0.001
,,,,,110804,18.901669,1000,,,,,,
,,,,,111000,,,7.082911491394043,27.201805114746094,27.62238311767578,58.903141021728516,0.33399999999999996,0.001
,,,,,111804,-48.17708,1000,,,,,,
,,,,,111962,16.667374,158,,,,,,
,,,,,112000,,,7.102230072021484,29.557283401489258,28.455982208251953,131.8375244140625,0.32799999999999996,0.001
,,,,,112962,5.4598145,1000,,,,,,
,,,,,113000,,,28.652938842773438,35.624916076660156,36.851287841796875,153.39950561523438,0.32200000000000006,0.001
,,,,,113092,14.14183,130,,,,,,
,,,,,114000,,,27.52229118347168,25.915367126464844,27.405536651611328,163.71534729003906,0.31599999999999995,0.001
,,,,,114092,24.714931,1000,,,,,,
,,,,,115000,,,25.29094696044922,35.74901580810547,35.35315704345703,94.85769653320312,0.30999999999999994,0.001
,,,,,115092,96.4847,1000,,,,,,
,,,,,116000,,,5.34812593460083,28.454221725463867,28.051929473876953,61.76333999633789,0.30400000000000005,0.001
,,,,,116092,112.03262,1000,,,,,,
,,,,,117000,,,4.457808017730713,33.33386993408203,33.06819152832031,42.2757568359375,0.29799999999999993,0.001
,,,,,117092,86.25474,1000,,,,,,
,,,,,117240,-3.9819336,148,,,,,,
,,,,,117370,24.979355,130,,,,,,
,,,,,118000,,,6.2993316650390625,31.554126739501953,32.22632598876953,77.98363494873047,0.29200000000000004,0.001
,,,,,118370,-17.943245,1000,,,,,,
,,,,,118486,-24.527893,116,,,,,,
,,,,,119000,,,7.597879409790039,23.127090454101562,23.03712272644043,44.272911071777344,0.28600000000000003,0.001
,,,,,119486,29.873514,1000,,,,,,
-140.11282,104.083565,147.86722,-234.81873,455.4,120000,,,8.11821174621582,41.74707794189453,41.766639709472656,40.728553771972656,0.2799999999999999,0.001
,,,,,120486,-35.698093,1000,,,,,,
,,,,,121000,,,4.588657379150391,37.20132064819336,36.77589416503906,50.87020492553711,0.274,0.001
,,,,,121486,-26.22359,1000,,,,,,
,,,,,122000,,,7.217552661895752,26.49243927001953,27.245361328125,69.65694427490234,0.268,0.001
,,,,,122486,4.1900606,1000,,,,,,
,,,,,123000,,,3.639305591583252,31.972312927246094,31.791236877441406,47.93638610839844,0.262,0.001
,,,,,123486,-44.49951,1000,,,,,,
,,,,,124000,,,6.88850736618042,44.260650634765625,44.0433235168457,60.14522933959961,0.256,0.001
,,,,,124262,-149.72318,776,,,,,,
,,,,,125000,,,9.401848793029785,35.59626007080078,35.338531494140625,51.66493225097656,0.25,0.001
,,,,,125262,-12.820656,1000,,,,,,
,,,,,126000,,,150.75164794921875,35.89247131347656,37.47759246826172,366.0030517578125,0.244,0.001
,,,,,126262,-16.901688,1000,,,,,,
,,,,,127000,,,12.905202865600586,28.63909912109375,28.610366821289062,59.0402946472168,0.238,0.001
,,,,,127262,58.174885,1000,,,,,,
,,,,,128000,,,4.7385053634643555,39.81927490234375,39.3653564453125,81.47700500488281,0.23199999999999998,0.001
,,,,,128172,-62.375156,910,,,,,,
,,,,,128521,-185.5623,349,,,,,,
,,,,,129000,,,5.54485559463501,28.053524017333984,28.180110931396484,51.765411376953125,0.22599999999999998,0.001
,,,,,129521,51.245384,1000,,,,,,
80.03368,102.82461,241.62308,-65.72177,787.4,130000,,,10.995336532592773,33.699737548828125,34.2078857421875,50.09306716918945,0.21999999999999997,0.001
,,,,,130521,137.93575,1000,,,,,,
,,,,,130639,-7.673134,118,,,,,,
