Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,19536,8.878817,9,,,,,,,,
,,,,,19632,187.92834,96,,,,,,,,
,,,,,19729,193.81468,97,,,,,,,,
,,,,,19819,183.44249,90,,,,,,,,
,,,,,19913,193.37996,94,,,,,,,,
,,,,,19946,59.04435,33,,,,,,,,
,,,,,19973,48.120834,27,,,,,,,,
196.76736,11.557393,216.8353,174.3338,95.1,20000,,,-80.4312744140625,-0.7747409343719482,3.6907906532287598,78.18171691894531,78.27615356445312,0.0003,0.0003,0.1
,,,,,20066,184.88486,93,,,,,,,,
,,,,,20164,210.7456,98,,,,,,,,
,,,,,20193,51.852177,29,,,,,,,,
,,,,,20282,174.97417,89,,,,,,,,
,,,,,20375,184.07962,93,,,,,,,,
,,,,,20462,178.87468,87,,,,,,,,
,,,,,20551,196.88164,89,,,,,,,,
,,,,,20646,188.83662,95,,,,,,,,
,,,,,20737,206.65717,91,,,,,,,,
,,,,,20830,187.14583,93,,,,,,,,
,,,,,20925,205.86514,95,,,,,,,,
,,,,,21000,,,-87.11125183105469,-1.2464898824691772,20.767250061035156,83.6383056640625,82.91493225097656,0.0003,0.0003,0.1
,,,,,21020,189.96632,95,,,,,,,,
,,,,,21118,199.4989,98,,,,,,,,
,,,,,21206,181.69307,88,,,,,,,,
,,,,,21312,223.43176,106,,,,,,,,
,,,,,21433,254.93513,121,,,,,,,,
,,,,,21538,240.6671,105,,,,,,,,
,,,,,21641,212.52325,103,,,,,,,,
,,,,,21737,196.77206,96,,,,,,,,
,,,,,21834,167.32274,97,,,,,,,,
,,,,,21935,183.35765,101,,,,,,,,
,,,,,22000,,,-93.06422424316406,-1.1130355596542358,12.71241569519043,90.37281799316406,90.34230041503906,0.0003,0.0003,0.1
,,,,,22043,217.71378,108,,,,,,,,
,,,,,22155,252.55641,112,,,,,,,,
,,,,,22270,227.28789,115,,,,,,,,
,,,,,22379,225.31346,109,,,,,,,,
,,,,,22501,266.95343,122,,,,,,,,
,,,,,22610,251.1807,109,,,,,,,,
,,,,,22714,197.90067,104,,,,,,,,
,,,,,22832,272.6479,118,,,,,,,,
,,,,,22952,265.9358,120,,,,,,,,
,,,,,23000,,,-99.07893371582031,-1.546560287475586,6.518826961517334,95.53300476074219,95.8284912109375,0.0003,0.0003,0.1
,,,,,23077,272.92484,125,,,,,,,,
,,,,,23190,248.74063,113,,,,,,,,
,,,,,23314,277.58768,124,,,,,,,,
,,,,,23436,257.19354,122,,,,,,,,
,,,,,23547,271.6182,111,,,,,,,,
,,,,,23645,220.55676,98,,,,,,,,
,,,,,23760,291.63678,115,,,,,,,,
,,,,,23886,288.56335,126,,,,,,,,
,,,,,24000,,,-106.97483825683594,-1.1861910820007324,7.014623641967773,104.66616821289062,104.91268920898438,0.0003,0.0003,0.1
,,,,,24004,284.8954,118,,,,,,,,
,,,,,24128,286.28455,124,,,,,,,,
,,,,,24243,297.52832,115,,,,,,,,
,,,,,24352,272.79166,109,,,,,,,,
,,,,,24465,292.742,113,,,,,,,,
,,,,,24577,289.4279,112,,,,,,,,
,,,,,24698,279.40985,121,,,,,,,,
,,,,,24807,278.35587,109,,,,,,,,
,,,,,24917,282.66132,110,,,,,,,,
284.5469,9.580205,302.32193,269.45618,111.2,25000,,,-110.85911560058594,-1.71340012550354,24.571840286254883,107.51358032226562,107.20238494873047,0.0003,0.0003,0.1
,,,,,25029,275.6597,112,,,,,,,,
,,,,,25138,278.71594,109,,,,,,,,
,,,,,25244,269.04596,106,,,,,,,,
,,,,,25350,264.25592,106,,,,,,,,
,,,,,25459,277.93866,109,,,,,,,,
,,,,,25576,314.71188,117,,,,,,,,
,,,,,25684,252.32939,108,,,,,,,,
,,,,,25810,317.39786,126,,,,,,,,
,,,,,25923,280.6296,113,,,,,,,,
,,,,,26000,,,-120.55558776855469,-1.2442874908447266,6.886958122253418,118.03763580322266,118.3187255859375,0.0003,0.0003,0.1
,,,,,26043,329.31894,120,,,,,,,,
,,,,,26153,292.6186,110,,,,,,,,
,,,,,26256,257.45258,103,,,,,,,,
,,,,,26359,235.91484,103,,,,,,,,
,,,,,26467,271.25027,108,,,,,,,,
,,,,,26574,276.4665,107,,,,,,,,
,,,,,26672,239.60336,98,,,,,,,,
,,,,,26792,320.2593,120,,,,,,,,
,,,,,26908,303.56958,116,,,,,,,,
,,,,,27000,,,-126.88109588623047,-1.6405682563781738,10.279406547546387,123.9586181640625,124.01335144042969,0.0003,0.0003,0.1
,,,,,27009,238.8238,101,,,,,,,,
,,,,,27126,318.40903,117,,,,,,,,
,,,,,27259,312.9758,133,,,,,,,,
,,,,,27364,257.7121,105,,,,,,,,
,,,,,27473,267.45975,109,,,,,,,,
,,,,,27584,272.376,111,,,,,,,,
,,,,,27697,266.60394,113,,,,,,,,
,,,,,27802,246.33986,105,,,,,,,,
,,,,,27906,262.5454,104,,,,,,,,
,,,,,28000,,,-131.93545532226562,-1.6666139364242554,8.92381477355957,128.49761962890625,128.25665283203125,0.0003,0.0003,0.1
,,,,,28015,248.90947,109,,,,,,,,
,,,,,28148,324.35782,133,,,,,,,,
,,,,,28274,306.62897,126,,,,,,,,
,,,,,28377,246.79295,103,,,,,,,,
,,,,,28484,264.13644,107,,,,,,,,
,,,,,28587,240.89665,103,,,,,,,,
,,,,,28689,220.57892,102,,,,,,,,
,,,,,28816,307.35303,127,,,,,,,,
,,,,,28939,305.33862,123,,,,,,,,
,,,,,29000,,,-138.39910888671875,-1.316023349761963,4.248926162719727,135.73995971679688,135.49615478515625,0.0003,0.0003,0.1
,,,,,29068,314.07013,129,,,,,,,,
,,,,,29182,279.1521,114,,,,,,,,
,,,,,29299,290.65488,117,,,,,,,,
,,,,,29409,269.56976,110,,,,,,,,
,,,,,29523,287.537,114,,,,,,,,
,,,,,29656,305.8035,133,,,,,,,,
,,,,,29790,318.53973,134,,,,,,,,
,,,,,29933,318.87845,143,,,,,,,,
301.03806,25.581207,332.1739,249.81097,119.1,30000,,,-140.83847045898438,-1.5795780420303345,13.598480224609375,136.42050170898438,136.20147705078125,0.0003,0.0003,0.1
,,,,,30042,256.84857,109,,,,,,,,
,,,,,30059,14.810194,17,,,,,,,,
,,,,,30078,17.571308,19,,,,,,,,
,,,,,30238,364.81064,160,,,,,,,,
,,,,,30380,322.65042,142,,,,,,,,
,,,,,30504,311.4662,124,,,,,,,,
,,,,,30608,266.47946,104,,,,,,,,
,,,,,30728,313.81656,120,,,,,,,,
,,,,,30839,277.9685,111,,,,,,,,
,,,,,30973,321.32022,134,,,,,,,,
,,,,,31000,,,-146.75900268554688,-1.336307406425476,11.588393211364746,142.90953063964844,143.24903869628906,0.0003,0.0003,0.1
,,,,,31088,281.5593,115,,,,,,,,
,,,,,31169,178.44624,81,,,,,,,,
,,,,,31292,328.58362,123,,,,,,,,
,,,,,31424,304.31522,132,,,,,,,,
,,,,,31548,301.34683,124,,,,,,,,
,,,,,31669,311.90387,121,,,,,,,,
,,,,,31798,306.25433,129,,,,,,,,
,,,,,31928,317.05707,130,,,,,,,,
,,,,,32000,,,-149.28233337402344,-1.6379096508026123,7.5972747802734375,145.24110412597656,145.45928955078125,0.0003,0.0003,0.1
,,,,,32054,309.08542,126,,,,,,,,
,,,,,32181,310.8697,127,,,,,,,,
,,,,,32300,286.01608,119,,,,,,,,
,,,,,32417,271.49036,117,,,,,,,,
,,,,,32543,301.66895,126,,,,,,,,
,,,,,32654,236.39647,111,,,,,,,,
,,,,,32770,298.0723,116,,,,,,,,
,,,,,32878,267.14047,108,,,,,,,,
,,,,,33000,,,-155.77978515625,-1.6337060928344727,51.03025817871094,150.3360595703125,149.974365234375,0.0003,0.0003,0.1
,,,,,33005,269.261,127,,,,,,,,
,,,,,33141,308.63815,136,,,,,,,,
,,,,,33244,248.71834,103,,,,,,,,
,,,,,33367,300.4887,123,,,,,,,,
,,,,,33461,214.04106,94,,,,,,,,
,,,,,33553,212.34897,92,,,,,,,,
,,,,,33652,235.83505,99,,,,,,,,
,,,,,33749,231.03217,97,,,,,,,,
,,,,,33883,316.78775,134,,,,,,,,
,,,,,33992,282.47397,109,,,,,,,,
,,,,,34000,,,-158.91937255859375,-1.7221403121948242,10.575663566589355,154.4642333984375,154.35707092285156,0.0003,0.0003,0.1
,,,,,34109,279.7315,117,,,,,,,,
,,,,,34211,240.57262,102,,,,,,,,
,,,,,34319,288.41742,108,,,,,,,,
,,,,,34433,288.487,114,,,,,,,,
,,,,,34547,289.90042,114,,,,,,,,
,,,,,34658,291.96906,111,,,,,,,,
,,,,,34779,264.86664,121,,,,,,,,
,,,,,34873,221.66418,94,,,,,,,,
,,,,,34991,305.4738,118,,,,,,,,
253.7793,97.99775,331.14395,50.42838,102.2,35000,,,-161.9278564453125,-1.920722246170044,15.263723373413086,157.59698486328125,157.62120056152344,0.0003,0.0003,0.1
,,,,,35031,68.73791,40,,,,,,,,
,,,,,35151,299.215,120,,,,,,,,
,,,,,35266,308.59192,115,,,,,,,,
,,,,,35383,291.8238,117,,,,,,,,
,,,,,35496,288.31436,113,,,,,,,,
,,,,,35606,286.99463,110,,,,,,,,
,,,,,35720,280.63226,114,,,,,,,,
,,,,,35831,257.05234,111,,,,,,,,
,,,,,35961,293.2128,130,,,,,,,,
,,,,,36000,,,-167.8514404296875,-2.038827657699585,38.71620559692383,162.94442749023438,162.31686401367188,0.0003,0.0003,0.1
,,,,,36070,291.24304,109,,,,,,,,
,,,,,36098,48.374878,28,,,,,,,,
,,,,,36246,306.05676,148,,,,,,,,
,,,,,36366,259.57303,120,,,,,,,,
,,,,,36392,45.861755,26,,,,,,,,
,,,,,36513,259.0198,121,,,,,,,,
,,,,,36648,290.99622,135,,,,,,,,
,,,,,36677,50.455765,29,,,,,,,,
,,,,,36786,246.19221,109,,,,,,,,
,,,,,36901,263.54587,115,,,,,,,,
,,,,,36982,156.82545,81,,,,,,,,
,,,,,37000,,,-170.71841430664062,-2.1484577655792236,8.704989433288574,166.30740356445312,166.14486694335938,0.0003,0.0003,0.1
,,,,,37007,44.63644,25,,,,,,,,
,,,,,37123,262.74335,116,,,,,,,,
,,,,,37256,293.38342,133,,,,,,,,
,,,,,37361,233.53117,105,,,,,,,,
,,,,,37478,256.761,117,,,,,,,,
,,,,,37583,223.43497,105,,,,,,,,
,,,,,37689,230.46991,106,,,,,,,,
,,,,,37801,251.66391,112,,,,,,,,
,,,,,37913,249.35887,112,,,,,,,,
,,,,,37991,126.99651,78,,,,,,,,
,,,,,38000,,,-170.10025024414062,-1.5639748573303223,13.474069595336914,166.6479949951172,166.721923828125,0.0003,0.0003,0.1
,,,,,38091,203.42786,100,,,,,,,,
,,,,,38199,250.62201,108,,,,,,,,
,,,,,38304,228.32234,105,,,,,,,,
,,,,,38412,243.1543,108,,,,,,,,
,,,,,38489,129.87187,77,,,,,,,,
,,,,,38589,215.24037,100,,,,,,,,
,,,,,38699,245.22061,110,,,,,,,,
,,,,,38804,222.2609,105,,,,,,,,
,,,,,38905,221.52203,101,,,,,,,,
,,,,,39000,,,-173.55050659179688,-2.0294349193573,20.156208038330078,170.37022399902344,170.05015563964844,0.0003,0.0003,0.1
,,,,,39012,242.85603,107,,,,,,,,
,,,,,39115,221.38208,103,,,,,,,,
,,,,,39221,236.44963,106,,,,,,,,
,,,,,39327,246.79985,106,,,,,,,,
,,,,,39433,233.72922,106,,,,,,,,
,,,,,39533,223.61942,100,,,,,,,,
,,,,,39645,258.62723,112,,,,,,,,
,,,,,39746,227.19992,101,,,,,,,,
,,,,,39850,236.0535,104,,,,,,,,
,,,,,39954,228.32504,104,,,,,,,,
226.63159,33.06483,269.07462,161.90956,101.2,40000,,,-175.28237915039062,-1.5746866464614868,28.456501007080078,173.29998779296875,173.25843811035156,0.0003,0.0003,0.1
,,,,,40051,198.01227,97,,,,,,,,
,,,,,40153,235.05563,102,,,,,,,,
,,,,,40255,225.19598,102,,,,,,,,
,,,,,40361,243.28139,106,,,,,,,,
,,,,,40461,210.15735,100,,,,,,,,
,,,,,40572,263.21695,111,,,,,,,,
,,,,,40684,265.4557,112,,,,,,,,
,,,,,40802,284.83173,118,,,,,,,,
,,,,,40891,191.62193,89,,,,,,,,
,,,,,40977,177.62643,86,,,,,,,,
,,,,,41000,,,-178.0272674560547,-1.7076760530471802,152.96871948242188,175.0474395751953,174.0687255859375,0.0003,0.0003,0.1
,,,,,41092,263.76154,115,,,,,,,,
,,,,,41205,256.00174,113,,,,,,,,
,,,,,41324,288.2229,119,,,,,,,,
,,,,,41445,304.04453,121,,,,,,,,
,,,,,41560,258.5517,115,,,,,,,,
,,,,,41648,179.25859,88,,,,,,,,
,,,,,41759,262.82986,111,,,,,,,,
,,,,,41865,242.30101,106,,,,,,,,
,,,,,41975,257.4279,110,,,,,,,,
,,,,,42000,,,-176.39071655273438,-1.75763738155365,9.201062202453613,174.6633758544922,175.46688842773438,0.0003,0.0003,0.1
,,,,,42088,274.7394,113,,,,,,,,
,,,,,42213,318.7497,125,,,,,,,,
,,,,,42326,254.88509,113,,,,,,,,
,,,,,42453,316.57123,127,,,,,,,,
,,,,,42573,293.592,120,,,,,,,,
,,,,,42689,304.80505,116,,,,,,,,
,,,,,42804,272.3484,115,,,,,,,,
,,,,,42919,257.25116,115,,,,,,,,
,,,,,42995,110.587494,76,,,,,,,,
,,,,,43000,,,-177.41294860839844,-2.3710713386535645,34.450321197509766,174.25303649902344,172.73324584960938,0.0003,0.0003,0.1
,,,,,43075,120.57889,80,,,,,,,,
,,,,,43156,120.560234,81,,,,,,,,
,,,,,43241,170.65813,85,,,,,,,,
,,,,,43323,156.3072,82,,,,,,,,
,,,,,43412,187.82576,89,,,,,,,,
,,,,,43534,293.05066,122,,,,,,,,
,,,,,43612,150.99632,78,,,,,,,,
,,,,,43697,150.99289,85,,,,,,,,
,,,,,43783,181.01562,86,,,,,,,,
,,,,,43889,248.60873,106,,,,,,,,
,,,,,43999,259.8695,110,,,,,,,,
,,,,,44000,,,-182.89605712890625,-1.820024013519287,7.457566261291504,179.3826904296875,179.3146209716797,0.0003,0.0003,0.1
,,,,,44106,247.58315,107,,,,,,,,
,,,,,44221,272.8818,115,,,,,,,,
,,,,,44334,264.36255,113,,,,,,,,
,,,,,44447,263.74503,113,,,,,,,,
,,,,,44558,273.6147,111,,,,,,,,
,,,,,44675,282.83215,117,,,,,,,,
,,,,,44791,280.3261,116,,,,,,,,
,,,,,44914,297.4385,123,,,,,,,,
233.94556,30.36686,269.69153,175.39479,102.4,45000,,,-179.47198486328125,-2.1899890899658203,23.892108917236328,175.52468872070312,175.4764862060547,0.0003,0.0003,0.1
,,,,,45023,247.66101,109,,,,,,,,
,,,,,45143,304.45956,120,,,,,,,,
,,,,,45244,238.79462,101,,,,,,,,
,,,,,45365,302.47202,121,,,,,,,,
,,,,,45479,261.16336,114,,,,,,,,
,,,,,45599,282.63373,120,,,,,,,,
,,,,,45717,293.8913,118,,,,,,,,
,,,,,45822,239.35121,105,,,,,,,,
,,,,,45935,259.80362,113,,,,,,,,
,,,,,46000,,,-183.7466278076172,-1.8336015939712524,4.922314643859863,181.8339080810547,181.63427734375,0.0003,0.0003,0.1
,,,,,46046,230.39423,111,,,,,,,,
,,,,,46139,194.18445,93,,,,,,,,
,,,,,46245,257.28702,106,,,,,,,,
,,,,,46329,168.22989,84,,,,,,,,
,,,,,46422,179.92218,93,,,,,,,,
,,,,,46517,209.15901,95,,,,,,,,
,,,,,46598,153.4071,81,,,,,,,,
,,,,,46705,248.48299,107,,,,,,,,
,,,,,46743,68.82403,38,,,,,,,,
,,,,,46841,207.35674,98,,,,,,,,
,,,,,46942,196.98026,101,,,,,,,,
,,,,,47000,,,-180.04327392578125,-1.2074908018112183,21.86518669128418,176.90301513671875,176.90634155273438,0.0003,0.0003,0.1
,,,,,47081,312.65112,139,,,,,,,,
,,,,,47185,245.50383,104,,,,,,,,
,,,,,47298,249.57571,113,,,,,,,,
,,,,,47407,252.09488,109,,,,,,,,
,,,,,47526,287.10416,119,,,,,,,,
,,,,,47649,269.8402,123,,,,,,,,
,,,,,47758,260.65887,109,,,,,,,,
,,,,,47894,325.08154,136,,,,,,,,
,,,,,48000,,,-183.8707275390625,-1.810793161392212,8.942388534545898,180.65737915039062,180.81959533691406,0.0003,0.0003,0.1
,,,,,48002,252.7303,108,,,,,,,,
,,,,,48117,277.57385,115,,,,,,,,
,,,,,48191,110.248344,74,,,,,,,,
,,,,,48316,321.62503,125,,,,,,,,
,,,,,48435,281.54086,119,,,,,,,,
,,,,,48565,316.18134,130,,,,,,,,
,,,,,48685,282.02017,120,,,,,,,,
,,,,,48767,147.81375,82,,,,,,,,
,,,,,48873,247.40666,106,,,,,,,,
,,,,,48982,248.1921,109,,,,,,,,
,,,,,49000,,,-186.74966430664062,-1.9978939294815063,17.056964874267578,184.40191650390625,184.222900390625,0.0003,0.0003,0.1
,,,,,49015,57.92772,33,,,,,,,,
,,,,,49098,150.77911,83,,,,,,,,
,,,,,49128,48.777424,30,,,,,,,,
,,,,,49249,261.32983,121,,,,,,,,
,,,,,49369,310.15564,120,,,,,,,,
,,,,,49474,240.09007,105,,,,,,,,
,,,,,49590,276.52386,116,,,,,,,,
,,,,,49619,49.536068,29,,,,,,,,
,,,,,49731,253.93153,112,,,,,,,,
,,,,,49845,240.59782,114,,,,,,,,
,,,,,49965,284.69675,120,,,,,,,,
289.9875,14.870093,313.52768,263.6396,132.2,50000,,,-185.4322967529297,-2.132922410964966,17.069007873535156,182.85174560546875,182.86798095703125,0.0003,0.0003,0.1
,,,,,50094,297.29453,129,,,,,,,,
,,,,,50225,310.18652,131,,,,,,,,
,,,,,50337,253.14772,112,,,,,,,,
,,,,,50473,320.74277,136,,,,,,,,
,,,,,50568,163.09077,95,,,,,,,,
,,,,,50702,305.02786,134,,,,,,,,
,,,,,50823,300.8181,121,,,,,,,,
,,,,,50962,305.671,139,,,,,,,,
,,,,,51000,,,-182.61602783203125,-2.1265721321105957,14.647068977355957,179.47169494628906,178.70347595214844,0.0003,0.0003,0.1
,,,,,51105,331.92145,143,,,,,,,,
,,,,,51259,333.1476,154,,,,,,,,
,,,,,51291,53.85191,32,,,,,,,,
,,,,,51434,335.7208,143,,,,,,,,
,,,,,51593,319.614,159,,,,,,,,
,,,,,51670,117.989525,77,,,,,,,,
,,,,,51811,340.94852,141,,,,,,,,
,,,,,51943,320.4302,132,,,,,,,,
,,,,,52000,,,-186.7871856689453,-1.7448837757110596,34.682769775390625,183.23440551757812,183.03863525390625,0.0003,0.0003,0.1
,,,,,52084,291.06577,141,,,,,,,,
,,,,,52229,329.16675,145,,,,,,,,
,,,,,52358,225.58246,129,,,,,,,,
,,,,,52513,340.1598,155,,,,,,,,
,,,,,52671,334.34576,158,,,,,,,,
,,,,,52849,366.2187,178,,,,,,,,
,,,,,52999,317.4978,150,,,,,,,,
,,,,,53000,,,-191.30734252929688,-2.2095999717712402,176.82789611816406,188.00628662109375,187.29052734375,0.0003,0.0003,0.1
,,,,,53148,322.02478,149,,,,,,,,
,,,,,53294,323.66412,146,,,,,,,,
,,,,,53463,368.64496,169,,,,,,,,
,,,,,53631,369.0677,168,,,,,,,,
,,,,,53800,353.96246,169,,,,,,,,
,,,,,54000,,,-190.74795532226562,-2.1054654121398926,10.554071426391602,187.07485961914062,187.13720703125,0.0003,0.0003,0.1
,,,,,54027,361.8191,227,,,,,,,,
,,,,,54219,407.87253,192,,,,,,,,
,,,,,54467,395.4248,248,,,,,,,,
,,,,,54642,371.5902,175,,,,,,,,
,,,,,54811,403.87515,169,,,,,,,,
,,,,,54947,317.1262,136,,,,,,,,
333.14252,14.772261,361.6673,316.52588,144.0,55000,,,-192.86700439453125,-2.34177827835083,100.86273193359375,187.50064086914062,187.24819946289062,0.0003,0.0003,0.1
,,,,,55090,329.22125,143,,,,,,,,
,,,,,55232,359.8967,142,,,,,,,,
,,,,,55386,328.69412,154,,,,,,,,
,,,,,55533,326.63058,147,,,,,,,,
,,,,,55672,321.86038,139,,,,,,,,
,,,,,55829,333.4448,157,,,,,,,,
,,,,,56000,,,-195.83773803710938,-2.091630697250366,5.47412109375,193.34132385253906,193.66616821289062,0.0003,0.0003,0.1
,,,,,56001,353.28333,172,,,,,,,,
,,,,,56143,327.04773,142,,,,,,,,
,,,,,56292,345.6287,149,,,,,,,,
,,,,,56405,274.99924,113,,,,,,,,
,,,,,56567,357.80634,162,,,,,,,,
,,,,,56709,316.50238,142,,,,,,,,
,,,,,56840,325.44308,131,,,,,,,,
,,,,,56996,343.54004,156,,,,,,,,
,,,,,57000,,,-188.09722900390625,-2.2935211658477783,11.105487823486328,185.1001434326172,185.103759765625,0.0003,0.0003,0.1
,,,,,57205,407.95218,209,,,,,,,,
,,,,,57339,306.47867,134,,,,,,,,
,,,,,57491,344.66577,152,,,,,,,,
,,,,,57704,408.7541,213,,,,,,,,
,,,,,57840,318.3346,136,,,,,,,,
,,,,,57966,301.0999,126,,,,,,,,
,,,,,58000,,,-187.33995056152344,-1.7749972343444824,7.9079179763793945,185.15969848632812,185.0551300048828,0.0003,0.0003,0.1
,,,,,58100,315.3629,134,,,,,,,,
,,,,,58237,329.2567,137,,,,,,,,
,,,,,58365,307.4619,128,,,,,,,,
,,,,,58491,298.5194,126,,,,,,,,
,,,,,58620,308.68765,129,,,,,,,,
,,,,,58755,325.16513,135,,,,,,,,
,,,,,58905,352.17755,150,,,,,,,,
,,,,,59000,,,-188.48072814941406,-2.3659937381744385,12.519800186157227,185.9459228515625,186.01800537109375,0.0003,0.0003,0.1
,,,,,59060,352.33426,155,,,,,,,,
,,,,,59197,335.1875,137,,,,,,,,
,,,,,59375,355.7002,178,,,,,,,,
,,,,,59572,376.99924,197,,,,,,,,
,,,,,59782,391.5108,210,,,,,,,,
,,,,,59981,416.45966,199,,,,,,,,
330.5634,50.390633,405.1411,227.69077,147.2,60000,,,-193.00091552734375,-2.1028172969818115,10.993103981018066,188.46664428710938,188.25416564941406,0.0003,0.0003,0.1
,,,,,60142,362.56766,161,,,,,,,,
,,,,,60412,402.91266,270,,,,,,,,
,,,,,60556,373.61444,144,,,,,,,,
,,,,,60707,311.33395,151,,,,,,,,
,,,,,60861,378.40094,154,,,,,,,,
,,,,,61000,,,-190.11538696289062,-2.2412526607513428,38.259735107421875,186.25729370117188,185.37033081054688,0.0003,0.0003,0.1
,,,,,61014,375.3575,153,,,,,,,,
,,,,,61165,361.71585,151,,,,,,,,
,,,,,61339,435.18015,174,,,,,,,,
,,,,,61498,292.76685,159,,,,,,,,
,,,,,61758,658.382,260,,,,,,,,
,,,,,61892,330.16272,134,,,,,,,,
,,,,,62000,,,-192.12013244628906,-2.0539445877075195,18.196929931640625,188.15269470214844,188.05380249023438,0.0003,0.0003,0.1
,,,,,62007,287.34576,115,,,,,,,,
,,,,,62167,374.77762,160,,,,,,,,
,,,,,62419,648.4403,252,,,,,,,,
,,,,,62564,382.24612,145,,,,,,,,
,,,,,62722,391.15698,158,,,,,,,,
,,,,,62908,410.48035,186,,,,,,,,
,,,,,63000,,,-189.5574188232422,-2.0245537757873535,8.488643646240234,187.02413940429688,187.21908569335938,0.0003,0.0003,0.1
,,,,,63042,293.12616,134,,,,,,,,
,,,,,63191,344.63654,149,,,,,,,,
,,,,,63294,217.11563,103,,,,,,,,
,,,,,63461,388.07758,167,,,,,,,,
,,,,,63535,134.74673,74,,,,,,,,
,,,,,63669,327.9202,134,,,,,,,,
,,,,,63840,395.53192,171,,,,,,,,
,,,,,63989,375.5285,149,,,,,,,,
,,,,,64000,,,-197.17144775390625,-2.332298517227173,10.244630813598633,192.74581909179688,193.08871459960938,0.0003,0.0003,0.1
,,,,,64224,606.47217,235,,,,,,,,
,,,,,64463,653.5017,239,,,,,,,,
,,,,,64623,405.57474,160,,,,,,,,
,,,,,64758,335.8313,135,,,,,,,,
,,,,,64937,470.5336,179,,,,,,,,
405.9416,130.91147,614.88556,141.66614,162.1,65000,,,-193.70205688476562,-2.45198917388916,26.42273712158203,189.50265502929688,189.0463409423828,0.0003,0.0003,0.1
,,,,,65080,328.58536,143,,,,,,,,
,,,,,65145,107.329445,65,,,,,,,,
,,,,,65403,702.75714,258,,,,,,,,
,,,,,65637,586.4296,234,,,,,,,,
,,,,,65799,412.84995,162,,,,,,,,
,,,,,66000,,,-199.53466796875,-1.8851017951965332,18.463539123535156,196.6197509765625,196.70330810546875,0.0003,0.0003,0.1
,,,,,66013,630.42114,214,,,,,,,,
,,,,,66156,393.78146,143,,,,,,,,
,,,,,66377,612.14166,221,,,,,,,,
,,,,,66570,557.37317,193,,,,,,,,
,,,,,66756,536.2622,186,,,,,,,,
,,,,,66898,372.50217,142,,,,,,,,
,,,,,67000,,,-207.09539794921875,-1.8233847618103027,20.341312408447266,204.48928833007812,204.85430908203125,0.0003,0.0003,0.1
,,,,,67032,349.09772,134,,,,,,,,
,,,,,67199,483.46176,167,,,,,,,,
,,,,,67338,354.01788,139,,,,,,,,
,,,,,67520,516.4732,182,,,,,,,,
,,,,,67674,407.04922,154,,,,,,,,
,,,,,67863,558.58154,189,,,,,,,,
,,,,,68000,,,-204.3199005126953,-2.3948264122009277,8.909292221069336,201.07090759277344,201.45858764648438,0.0003,0.0003,0.1
,,,,,68006,366.83737,143,,,,,,,,
,,,,,68174,472.91614,168,,,,,,,,
,,,,,68335,420.35272,161,,,,,,,,
,,,,,68485,441.29706,150,,,,,,,,
,,,,,68627,381.88742,142,,,,,,,,
,,,,,68794,467.9635,167,,,,,,,,
,,,,,68941,406.61816,147,,,,,,,,
,,,,,69000,,,-203.47714233398438,-1.7983293533325195,20.273252487182617,201.56680297851562,201.24246215820312,0.0003,0.0003,0.1
,,,,,69075,350.36874,134,,,,,,,,
,,,,,69246,505.5954,171,,,,,,,,
,,,,,69387,346.8047,141,,,,,,,,
,,,,,69525,371.93515,138,,,,,,,,
,,,,,69665,384.294,140,,,,,,,,
,,,,,69809,393.95428,144,,,,,,,,
,,,,,69951,393.1246,142,,,,,,,,
364.5121,39.22257,468.45813,317.82886,138.6,70000,,,-210.41360473632812,-2.322432518005371,14.305421829223633,207.22178649902344,207.48541259765625,0.0003,0.0003,0.1
,,,,,70084,361.5247,133,,,,,,,,
,,,,,70233,429.68915,149,,,,,,,,
,,,,,70388,419.75308,155,,,,,,,,
,,,,,70526,387.1668,138,,,,,,,,
,,,,,70701,485.45096,175,,,,,,,,
,,,,,70832,299.43225,131,,,,,,,,
,,,,,70979,398.47784,147,,,,,,,,
,,,,,71000,,,-208.15963745117188,-2.120511293411255,16.16156005859375,203.63577270507812,203.6318359375,0.0003,0.0003,0.1
,,,,,71128,409.97757,149,,,,,,,,
,,,,,71269,404.69965,141,,,,,,,,
,,,,,71434,449.55524,165,,,,,,,,
,,,,,71563,356.30865,129,,,,,,,,
,,,,,71589,45.124813,26,,,,,,,,
,,,,,71618,50.71358,29,,,,,,,,
,,,,,71645,46.6669,27,,,,,,,,
,,,,,71777,367.23477,132,,,,,,,,
,,,,,71923,377.95602,146,,,,,,,,
,,,,,72000,,,-209.51388549804688,-2.0801737308502197,7.991321563720703,207.51780700683594,207.98829650878906,0.0003,0.0003,0.1
,,,,,72048,342.06873,125,,,,,,,,
,,,,,72189,374.8818,141,,,,,,,,
,,,,,72325,378.49146,136,,,,,,,,
,,,,,72441,320.39328,116,,,,,,,,
,,,,,72580,398.02704,139,,,,,,,,
,,,,,72715,391.2389,135,,,,,,,,
,,,,,72852,394.32764,137,,,,,,,,
,,,,,72983,338.22577,131,,,,,,,,
