Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss 0,Baseline Loss 1,Baseline Loss 2,Baseline Loss 3,Baseline Loss 4,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
13.888889,8.860893,45.0,3.0,13.88888888888889,7.9365077,4.833327,35.0,3.0,7.936507936507937,-0.05063425377011299,63.022151947021484,58.94078826904297,55.04476547241211,51.239051818847656,47.49506759643555,47.49506759643555,1000,0.15181922912597656,7.9365077,0
18.981133,11.058149,52.0,4.0,18.9811320754717,13.302631,8.298731,37.0,4.0,13.302631578947368,-0.0711754560470581,122.28340148925781,115.51432800292969,108.72225189208984,102.02960968017578,95.58035278320312,95.58035278320312,2011,0.5283920764923096,,1
23.372093,10.93963,58.0,7.0,23.372093023255815,17.084745,10.536922,49.0,4.0,17.084745762711865,-0.07445638626813889,160.3019256591797,151.95138549804688,144.1134033203125,136.88816833496094,130.33180236816406,130.33180236816406,3019,0.6896700859069824,,2
30.0,18.39917,85.0,10.0,30.0,22.377777,14.245918,64.0,4.0,22.377777777777776,-0.03535161539912224,255.9880828857422,246.8226318359375,238.31988525390625,230.48089599609375,223.28562927246094,223.28562927246094,4026,0.8444890975952148,,3
33.8,14.656966,77.0,14.0,33.8,31.90625,19.698286,79.0,6.0,31.90625,-0.01700402796268463,472.4861755371094,460.57550048828125,449.1773986816406,438.30401611328125,427.9492492675781,427.9492492675781,5047,0.9968030452728271,,4
38.037037,14.793596,77.0,14.0,38.03703703703704,34.366665,17.1357,80.0,10.0,34.36666666666667,0.01090305671095848,374.1961364746094,365.35162353515625,356.9784851074219,349.0583801269531,341.57513427734375,341.57513427734375,6078,1.1469452381134033,,5
44.52174,20.548712,100.0,15.0,44.52173913043478,37.444443,28.691633,144.0,11.0,37.44444444444444,-0.019853955134749413,1126.890869140625,1113.3570556640625,1099.9490966796875,1086.7359619140625,1073.7747802734375,1073.7747802734375,7089,1.2913269996643066,,6
45.95652,20.362963,82.0,17.0,45.95652173913044,51.25,25.055687,107.0,20.0,51.25,-0.013218452222645283,824.0067749023438,809.86328125,796.00732421875,782.4805908203125,769.3159790039062,769.3159790039062,8114,1.43690824508667,,7
53.210526,24.648218,104.0,13.0,53.21052631578947,45.5,23.608068,93.0,18.0,45.5,-0.07037389278411865,637.7482299804688,627.8592529296875,618.4373168945312,609.4547729492188,600.8831787109375,600.8831787109375,9115,1.583730936050415,,8
52.3,22.262299,118.0,9.0,52.3,41.12,18.82407,89.0,14.0,41.12,0.005316103342920542,360.313232421875,354.77105712890625,349.3419494628906,344.0640869140625,339.073486328125,339.073486328125,10143,1.7316370010375977,,9
46.636364,12.473774,67.0,16.0,46.63636363636363,46.045456,18.68027,84.0,12.0,46.04545454545455,-0.020813310518860817,370.17120361328125,365.0813293457031,360.5368347167969,356.614990234375,353.2685546875,353.2685546875,11156,1.8808560371398926,,10
67.6,25.876116,138.0,26.0,67.6,56.0,14.190434,86.0,30.0,56.0,-0.013692287728190422,413.1435852050781,408.5074462890625,403.828125,399.05743408203125,394.2218933105469,394.2218933105469,12220,2.033356189727783,,11
48.809525,19.884474,94.0,10.0,48.80952380952381,59.47059,25.58979,132.0,36.0,59.470588235294116,0.0072583407163619995,854.1135864257812,846.390625,838.5338745117188,830.75537109375,823.203857421875,823.203857421875,13231,2.179673910140991,,12
45.545456,25.113792,107.0,10.0,45.54545454545455,55.833332,18.839233,95.0,23.0,55.833333333333336,-0.006732595153152943,480.31842041015625,476.6362609863281,473.178955078125,469.9100036621094,466.8005065917969,466.8005065917969,14236,2.3250949382781982,,13
50.2,20.185638,96.0,16.0,50.2,47.772728,21.88385,99.0,16.0,47.77272727272727,-0.005799688398838043,457.8783264160156,456.35546875,454.97161865234375,453.709716796875,452.5582275390625,452.5582275390625,15287,2.4721970558166504,,14
52.63158,27.923223,107.0,13.0,52.63157894736842,55.666668,26.225517,124.0,14.0,55.666666666666664,-0.031397152692079544,690.8992309570312,687.2539672851562,683.246826171875,678.8524169921875,674.1176147460938,674.1176147460938,16289,2.6171979904174805,,15
61.411766,19.481693,111.0,22.0,61.411764705882355,52.25,21.101837,98.0,13.0,52.25,0.002852075733244419,463.0220642089844,460.6809997558594,458.7101135253906,457.23760986328125,456.2673034667969,456.2673034667969,17334,2.7668681144714355,,16
62.6875,19.153063,94.0,36.0,62.6875,55.833332,26.856098,146.0,28.0,55.833333333333336,-0.04839778691530228,864.6932983398438,863.69189453125,861.9978637695312,859.8139038085938,857.4174194335938,857.4174194335938,18339,2.9120888710021973,,17
72.0,35.432026,168.0,32.0,72.0,77.23077,34.878147,152.0,38.0,77.23076923076923,-0.01158486120402813,1442.1102294921875,1434.06982421875,1425.3228759765625,1416.0875244140625,1406.488037109375,1406.488037109375,19343,3.059001922607422,,18
67.933334,31.414364,138.0,31.0,67.93333333333334,72.92857,32.630978,139.0,35.0,72.92857142857143,-0.027269301936030388,1219.9793701171875,1212.3614501953125,1204.2376708984375,1195.66796875,1186.6771240234375,1186.6771240234375,20364,3.209726095199585,,19
80.53846,28.04561,132.0,36.0,80.53846153846153,87.75,44.946495,168.0,32.0,87.75,0.006437198258936405,2158.58544921875,2141.88525390625,2124.237060546875,2105.887939453125,2087.064697265625,2087.064697265625,21417,3.361966848373413,,20
94.833336,45.21215,157.0,31.0,94.83333333333333,97.27273,43.44085,196.0,36.0,97.27272727272727,0.024039633572101593,2369.372314453125,2344.6962890625,2318.753173828125,2292.942138671875,2268.16845703125,2268.16845703125,22487,3.5225930213928223,,21
65.875,21.88,139.0,37.0,65.875,69.933334,37.224487,181.0,29.0,69.93333333333334,-0.05078506097197533,1440.917724609375,1435.48779296875,1430.6029052734375,1426.08984375,1421.8388671875,1421.8388671875,23536,3.6761538982391357,,22
92.833336,43.422024,172.0,42.0,92.83333333333333,77.38461,31.197975,136.0,15.0,77.38461538461539,0.006868603173643351,909.0477905273438,903.5579833984375,897.7201538085938,891.6513061523438,885.6842651367188,885.6842651367188,24542,3.831557035446167,,23
59.35294,26.963902,137.0,28.0,59.35294117647059,79.38461,33.21385,141.0,27.0,79.38461538461539,-0.025032401084899902,995.1248779296875,991.5454711914062,985.830322265625,978.8707885742188,971.7418212890625,971.7418212890625,25574,3.97747802734375,,24
87.916664,22.096224,122.0,43.0,87.91666666666667,67.2,27.838104,119.0,26.0,67.2,-0.054143715649843216,669.6185302734375,666.3285522460938,664.3917236328125,663.7726440429688,663.9661254882812,663.9661254882812,26582,4.127686977386475,,25
57.38889,27.321417,104.0,12.0,57.388888888888886,64.6875,30.297935,135.0,23.0,64.6875,-0.010418391786515713,731.8219604492188,730.5328369140625,727.2666625976562,722.87255859375,718.2428588867188,718.2428588867188,27617,4.278702974319458,,26
90.25,25.99399,134.0,54.0,90.25,69.066666,29.775755,138.0,27.0,69.06666666666666,-0.027366748079657555,731.1666259765625,728.62353515625,727.1682739257812,726.4530639648438,726.0399169921875,726.0399169921875,28653,4.430333137512207,,27
82.76923,28.549967,127.0,33.0,82.76923076923077,73.57143,24.841537,112.0,29.0,73.57142857142857,-0.03274641931056976,488.2069396972656,486.708984375,482.9012451171875,477.81378173828125,472.42144775390625,472.42144775390625,29683,4.579159259796143,,28
154.28572,96.984116,369.0,42.0,154.28571428571428,93.27273,23.148104,139.0,52.0,93.27272727272727,0.016792984679341316,816.478271484375,800.7407836914062,786.234375,774.6991577148438,766.549560546875,766.549560546875,30709,4.731701135635376,,29
113.888885,57.972107,271.0,57.0,113.88888888888889,114.888885,30.54121,149.0,45.0,114.88888888888889,-0.027219779789447784,1448.7650146484375,1437.14794921875,1424.6893310546875,1410.80419921875,1395.2481689453125,1395.2481689453125,31743,4.87882924079895,,30
102.9,51.480972,231.0,44.0,102.9,119.77778,42.987797,210.0,64.0,119.77777777777777,0.01480511762201786,2328.19775390625,2303.79052734375,2277.63916015625,2250.59375,2223.362060546875,2223.362060546875,32821,5.027132034301758,,31
127.111115,33.573944,160.0,50.0,127.11111111111111,102.63636,25.599264,148.0,51.0,102.63636363636364,-0.030440159142017365,1166.6376953125,1162.4442138671875,1159.07421875,1156.4014892578125,1154.302001953125,1154.302001953125,33950,5.187093019485474,,32
121.666664,49.676735,252.0,78.0,121.66666666666667,92.27273,24.63586,131.0,42.0,92.27272727272727,-0.007062990218400955,988.0918579101562,990.2071533203125,992.05859375,993.600341796875,994.794677734375,994.794677734375,34965,5.334532976150513,,33
114.2,35.65333,202.0,66.0,114.2,105.0,30.571228,156.0,50.0,105.0,-0.002342545660212636,1314.9886474609375,1314.1790771484375,1313.298583984375,1312.3433837890625,1311.3314208984375,1311.3314208984375,36015,5.490756988525391,,34
