Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss 0,Baseline Loss 1,Baseline Loss 2,Baseline Loss 3,Baseline Loss 4,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-158.889,60.050083,-27.357555,-229.25565,187.36363636363637,-101.583176,89.91371,1.2923126,-249.50859,293.85714285714283,11.229124069213867,2877.164794921875,2873.839111328125,2869.0947265625,2863.0908203125,2855.9765625,2855.9765625,51691,15.88752007484436,,24
-67.9306,91.63423,31.18682,-189.78766,768.6666666666666,-97.81702,87.23674,22.892487,-245.48909,198.9090909090909,7.782342433929443,1996.51513671875,1990.934814453125,1985.2196044921875,1979.4027099609375,1973.51513671875,1973.51513671875,53879,17.859045028686523,,25
-188.75485,108.4898,9.014183,-325.67484,336.125,-65.19562,81.85455,57.216904,-197.64584,239.55555555555554,13.350083351135254,2587.348876953125,2575.7060546875,2563.174560546875,2549.895751953125,2535.99560546875,2535.99560546875,56035,19.117058038711548,,26
-89.8076,102.836044,6.1850243,-296.82904,281.875,-56.603855,74.92414,17.525871,-188.26283,303.57142857142856,16.97149658203125,3175.38720703125,3153.817626953125,3130.869140625,3106.7783203125,3081.759521484375,3081.759521484375,58160,20.810188055038452,,27
-33.206894,48.923157,72.69339,-87.77013,275.0,-82.98009,87.158226,67.10704,-176.76642,497.2,14.9470853805542,2503.339111328125,2479.0048828125,2454.492919921875,2429.910400390625,2405.35009765625,2405.35009765625,60646,22.979439973831177,,28
-20.740156,29.774525,28.865921,-81.705826,158.5,-65.82551,76.469,6.2099037,-286.66702,220.15384615384616,10.865283012390137,1989.8641357421875,1976.5360107421875,1964.00537109375,1952.2130126953125,1941.1041259765625,1941.1041259765625,63508,24.24246311187744,,29
-51.7597,73.987564,38.472336,-246.97495,188.63636363636363,-55.12717,37.203835,-11.096619,-120.09349,179.16666666666666,10.756543159484863,1140.750732421875,1127.019775390625,1113.6826171875,1100.7386474609375,1088.18505859375,1088.18505859375,65658,24.992768049240112,,30
-45.77397,44.88029,-1.1612015,-193.1881,134.9375,-37.28433,35.64376,23.557549,-109.19443,162.76923076923077,13.244288444519043,1344.59375,1330.3282470703125,1316.2767333984375,1302.4644775390625,1288.9117431640625,1288.9117431640625,67774,25.68096399307251,,31
-15.284564,39.55334,70.83855,-57.146378,219.0,-30.022535,51.062813,55.95105,-145.90378,154.71428571428572,13.07935619354248,1493.0142822265625,1478.3594970703125,1463.883544921875,1449.6185302734375,1435.5906982421875,1435.5906982421875,69940,26.90438723564148,,32
-10.928438,37.469353,46.328125,-81.40297,263.75,-9.859367,20.85303,18.055687,-44.202774,237.5,16.136587142944336,1611.6824951171875,1589.8751220703125,1567.4959716796875,1544.6964111328125,1521.6114501953125,1521.6114501953125,72315,28.816107034683228,,33
